relation,source,target
r_cert,Domain_bf6919e461f37b9784b48a1a5aa610531ba78a08426ddb500be7448164628b93,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_e329473c94ce9fec0eaed862ae5b6b550482eebc80f281666d19c2c8cc377bce,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_a003eda33484c1f5ae2a0ea56352a97a608f927c599c97eb702fb80421026122,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_7c6d555c11c12e88e71080657de3768e423397d0749d32bde15fd69f17bfe890,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_35f37d8d7d8ae1a2bbfec2528ff577c560e5e69a992777961102392b4b7c769f,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_d4ac3606158a61989e6fb1d2fc7001bc2d13b207bcbfde0d70f0ccac912dd085,Domain_ba3f2c1961672e8bde2c4a0355ee417f72ca37190ce4fb6d829f52c85c7d3b0d
r_cert,Domain_d4ac3606158a61989e6fb1d2fc7001bc2d13b207bcbfde0d70f0ccac912dd085,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_a21b7d2f572d41c35e02e19aa9f20ded29d8577e590e86ea3c3dd4eefcd01088,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_a15d93da6e6f1dd1614d26ba811acb547bf16e99a13115843beb1f53056e710b,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_905ec49c5e5ab15aad520460a950ef9d65d48b1b43a1ee57d1e7b162b18bab56,Domain_bd8919f33955b00380d42cb34c1fb271f1b88133543c3978cb776334d471ee4f
r_cert,Domain_905ec49c5e5ab15aad520460a950ef9d65d48b1b43a1ee57d1e7b162b18bab56,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_6051a38a84645c3fe2f96fd2532ed9860dab21ac0d6af4b683b27f42c054fecb,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_ed528eec86da41e9de79a5a105f165cbeb4b0cef40bd1b7420fa65cf17c55818,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_3dfea8d232bce870a0f18d8e7499a3faed19d6c9f33b163713a5e7edbc668962,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_6cf8a9aeb74e11395404d590b5599f41f2fe8e2e3a30f7442e2dab661f82f865,Domain_10c03f686edfffdb82411bd46f37b405af767ac014454a6e8017197cc7bdb1ca
r_cert,Domain_6cf8a9aeb74e11395404d590b5599f41f2fe8e2e3a30f7442e2dab661f82f865,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_259258a63a1f215172379dacab108e20af2178c7bdd3a271bc97121d05b5b6ec,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_0f42abd78fd4db51cdfe9f6678e81f20ed1509276f7d164de7b79f3285c3c993,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_6e42d7a851c4fc8f6eeaed27e916d38a4801ee209c655d945ece02e147fb61b2,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_52950656620da5dcd2afb7bc4dc09b46b03fa6a0d30eb4b0c6306dc081e10ae9,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_10c03f686edfffdb82411bd46f37b405af767ac014454a6e8017197cc7bdb1ca,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_953ca20f7538f258ef6813be9c8c05a19a066be8996ce2db3024ca8001ffe144,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_958a0478baa22ea18bd749fe0ac737b5c9d2d6c6d178cb964faf8cc2af70f247,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_147b03dbd386af763aceef0afeb01ef662a85c4a4e38bbfb24069af094714721,Domain_6cbd513e4adc7da4e06f2d48ffb3619afb35b0aa677a2642effd4972d55c8b63
r_cert,Domain_eebd6a1526869936ba876845fdd2c2efa034f0edfd6af624257e9056595527c9,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_a474939778c565cbf2ab89dd3e68594e76844d5285470f755c946c41307b62f1,Domain_0b2253754dd17e045e92f48ca02ec0c27e0e71368f966d827f4a4daa3701263f
r_cert,Domain_a474939778c565cbf2ab89dd3e68594e76844d5285470f755c946c41307b62f1,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_bcdbea87803ed82c0f720316c8ead4af8baf14ace71e8a06d3ed07e8ced01caf,Domain_53304a5cb3a0b80b06668bb4e70414e2946f2d115bf5d2c55451e622a5419986
r_cert,Domain_bcdbea87803ed82c0f720316c8ead4af8baf14ace71e8a06d3ed07e8ced01caf,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_681e2855289a46db0507bfe8a5b492241a0affaa3795b73c6a03ad0f3b2590df,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_5411ca4f7a79d14ecdaf04f2684369b1c1b6c7481aa9acc3bac20384aaeb4781,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_5411ca4f7a79d14ecdaf04f2684369b1c1b6c7481aa9acc3bac20384aaeb4781,Domain_781e428c2a18bac79189ecb194e5fa2395c0d7ce7b9b9eca1626272df88a0fe6
r_cert,Domain_047cc2df20a84dd3749a2fd9cc1d1f5f2a617f6559a5012502f4c931a2c31a4b,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_f752837b82948662f1ce93f07f5a952ccdcb384501c0570b507aac0d520a701c,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_6cbd513e4adc7da4e06f2d48ffb3619afb35b0aa677a2642effd4972d55c8b63,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_f76dc4daa45e825400f2655bc9763afd74aa1ebbb4675949f3d250fb5ad97f97,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_d71613ba78c2c36742196f73767513a67eb456b9de1fae75c94dd582af48157a,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_d71613ba78c2c36742196f73767513a67eb456b9de1fae75c94dd582af48157a,Domain_9776b112aa6fa8a07f7dcd8953e0cb07f8585f4e43b6ea8aa1c3e0b483838de4
r_cert,Domain_73dfffe066923c2b5ffb00f1cde352b8a802fbcba952fbeb3854f4deb84ba33f,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_d671d66c13d21224bc35e149b417f931afa5444001ba3ba246901160b766c728,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_d80ec6f45f4e5632db25d3f377741324e1022b982cca2ff5d7e498ada9c9158f,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_39bce505dd4a85563ae9e8b01816da6af751893bfa8f3304526bac961658320d,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_f1b03392e3d5455165e8225ac93d627e38d219897cb33f03758ee3fc5ba88e06,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_2b812a20833fba4bdedac43aeea6b191decd421da2c779a4968f0a152f6e2489,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_0db599f1b001707418ca8e828d367bf600906318c8ed13407cb2a0afbdfabc2f,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_aa27d96b8c22c653a998a45298cf451b1b368bec193a9503fa6489bf8c61d240,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_fa8d45b451ab1c4bb957f999f77b684c50960778b242ad0e2eb5d0e488b23b8b,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_973f06b458fac6279259f4d3aaf9943dcca33755e2c374cfafed9e512c8c0967,Domain_defa32617105b9b7d2847aed53017ad20000f9d0723bc9952ac31513c2ec6960
r_cert,Domain_e53ec8243fc1da2e3cadb03f51f6ffb26262d98f37776bdf89839289eae55d02,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_c1fa8e2eb91c38a0cf5a4716bf9c5afc84f385b6916c97b0663342cf28f3817d,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_1fa54042cfd3c6875c9cc13e7ca97935e3ca1570f176dd33982c7c15181ea94e,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_8235a7f790e9aa190c1a9f86306617088c7f81e6dc0ff3cf0aeb6d16c84bd435,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_e124e30f0b9f19d6c0718026fd00ae2d31a4e9021e686f21835dddb194b2d127,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_c3d7b78d727c5722d9633d0fa0dee5daa0c45b2261122f954c05e972a5954a47,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_754a128c1f156adb9daa1cc67bc7f2172a73b299c982624746064983fe66df2a,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_6b69b3499026d125993471c18f7b1f7d2de43e931463df93b06429b9b7ae4af1,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_4c8e1f336d72cce692a46d78b6033bdb55957c05fc4fd18b6d58f82af15028d0,Domain_d671d66c13d21224bc35e149b417f931afa5444001ba3ba246901160b766c728
r_cert,Domain_4c8e1f336d72cce692a46d78b6033bdb55957c05fc4fd18b6d58f82af15028d0,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_250b6e5b0063ef60b45a2c9e397596cef6b944e1bf181b8f9eb1aae0812a4bfb,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_c00092eb3f8678f580b57d4a19fcf4f30b6d44235cf5e08dc5070ff886569e5a,Domain_54ce04650aadd150d9e0aa4aa4583d9efdcc0b9cba2a22b9ecc7e21045893785
r_cert,Domain_c00092eb3f8678f580b57d4a19fcf4f30b6d44235cf5e08dc5070ff886569e5a,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_292f007e72127d532385cad1261cf4519b2258e4a405df4a6f0d88489b690ed4,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_9bfe442b82328934172c78ac0a4f16c08c59db84be47824edea608270cc7f6c8,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_7e4a2191ee1bbf8409eb7e2934ad90dd91104a836ae4fbee1b3fea55fbbf0f0f,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_defa32617105b9b7d2847aed53017ad20000f9d0723bc9952ac31513c2ec6960,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_54ce04650aadd150d9e0aa4aa4583d9efdcc0b9cba2a22b9ecc7e21045893785,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_7a9638629ad69a80aef8592d81074144df60bbcab22cbf7c545ec6485a96ce20,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_34cf594d150b250c3226c8b1fb1df152279e9687826768321a6b9e44b19ec07a,Domain_1fa54042cfd3c6875c9cc13e7ca97935e3ca1570f176dd33982c7c15181ea94e
r_cert,Domain_34cf594d150b250c3226c8b1fb1df152279e9687826768321a6b9e44b19ec07a,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_0a11367e963f6d5d682328ac5d84fb39b7f9a2a060878439d4aca1c554382df4,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_90c3ae493b0fff0f9c8e09b0c163a11d04ca952f9ccdfcd36f9faf6aca8d7b21,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_7fe7947ef4e91da26319312b4504864e3de9ab32512d196b4b8ba34891b5fdd4,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_39bedc12252951538f00be7773e262bb2850943e16d42b0b52ddcc34cab72d15,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_c7106e96880b56a12b56cbd10e2b0093879f8018a3b969e8d0fac8ecb8f7e004,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_8e734452f781bdf7743713fb8165a5c5e996407a9772ec2aa42931244f9e9be9,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_cfc17f5fc5b6c4b7943c5d0579265f548219ec421f158be8206757d610f14a96,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_fe13c676f5868dea55dcdca2130e4251d95dc1faf1db09f5f2d307152498d99c,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_66a23a255fa3e430f15df82e3a19d5d3c2e68d738080517af235ff6b917b0b3f,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_a1098ccd3c8b44362070f30fbf59a62bf4a63859b53afa3de7900f6c05f29d09,Domain_fa8d45b451ab1c4bb957f999f77b684c50960778b242ad0e2eb5d0e488b23b8b
r_cert,Domain_a1098ccd3c8b44362070f30fbf59a62bf4a63859b53afa3de7900f6c05f29d09,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_22d288ed8fe7d21b1c93a4930c4cf85cb304c0564fa19a55c71874ecfd2dc571,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_e8d2bcb3acbdcadb868f14cd7871b60c9ef9a0382babb77664903cb1e091c241,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_9534b81e606bf82aff89f276999c5bf16502cfb631ff9f99f62f09105071e651,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_b42c5f180ab0b4ff5abbeed7fb862631f511b133a9e84c2c18f35f3cd3ae5552,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_b54eed305cb470ba7f8469dcf7a0810042be76e0c5588861de1fa0d75b4505b3,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_f5943be8cff0c0c645e60437da891cdb74cdb53a9ef45816e543fe90f6f36115,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_dbb3f6457a798b45ce9fbd5b2b88d5532d9a4b2074c081ace964424648d02608,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_5c1f26c85ac4439ed600fd5d8ddecff04e05cd12014dfa506d476fe800b94cc5,Domain_68a81011f40a3fd72e2828c44bd107d70228d895934fc348fd9e41f0e626233d
r_cert,Domain_5c1f26c85ac4439ed600fd5d8ddecff04e05cd12014dfa506d476fe800b94cc5,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_6197e4a5d264fc893481286f33c119588313d00f7c9eb408d686729ff251be91,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_38e44ccf07a58e751d3e9d0e0e4d0bbfddb89b0d8a54bcf4211639c09b36a6bf,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_0da2f4b65dc19047ddd6e8cf03f93d16ca1acb21e7cbcc02444df8c8f27306f6,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_d7413d2211b83b866aba6c0bd81c6e60cbb8e3cee3798df5ac751a6526c51daf,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_6fae78f14c1931cbd1a21803d3d4ca3e754f57c2ea386ae61e84cb5020abfb00,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_53304a5cb3a0b80b06668bb4e70414e2946f2d115bf5d2c55451e622a5419986,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_d5b280f9feca0d5c66146757b10cecd64d57195560d8ec6132ede0bbf8a49440,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_fd82f924715e8e83fe3e83ba4eb8f389b77bfada10262d3c6125068ad2551d6e,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_68a81011f40a3fd72e2828c44bd107d70228d895934fc348fd9e41f0e626233d,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_4da133c97bc577c861b5089419a2520201ba12a88237eecbf8425eba31c66a04,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_781e428c2a18bac79189ecb194e5fa2395c0d7ce7b9b9eca1626272df88a0fe6,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_4ed8ebe973193d7010193489ad7c9339150231676aef959ee2d98fc12b0b8208,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_609791623a00192148b5bebc658399f264e11948d67eb112eb26570eeafb2aca,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_decee6f3b3e96d2be4593040325a0d482eee667a7ed0854d0d11821d8f543234,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_e2cf2b06e1d718f285f3c85b60b52d4e89777c7acef22d22287361594b083990,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_50fd9581503912352c19ea0ab99fc1352880043b8c6a0c697303f7da74ff1b24,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_213009f529c5816aac8a1002b4ac5c3b6fb67405cb94b88bc0cb88d7828324cd,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_14e37ade38df59617a0e0e5bd54e5940600347b33fb65caac7b5871115ae5ebe,Domain_aa27d96b8c22c653a998a45298cf451b1b368bec193a9503fa6489bf8c61d240
r_cert,Domain_14e37ade38df59617a0e0e5bd54e5940600347b33fb65caac7b5871115ae5ebe,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_ba3f2c1961672e8bde2c4a0355ee417f72ca37190ce4fb6d829f52c85c7d3b0d,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_fb72848c27b9a1a841179ccd23e2d5f236298e274095fd149416aeb54a9c84f2,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_1ade5e96f18c803255cc43f5a4f0a397149331a05d70ed6acf33e7010771b2b9,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_52a8dadb5a627eed74daa5fb66b0f600f49cb7d3d3deb6973adcd58884e4d78b,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_e26e2305f9f752282a3963841529a995edd7d1aceacb2942b9dcf76276560b27,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_63134bbf76276d4b7fe988186cc1560fb3b3b1204c278c0fd50336fdd7b00087,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_ffd79a1231065ffad36706c48819e8e56258cfd61a9ab19f7ecc42a792712813,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_829199cc839f76d2e356e6cd09d672f2dab0f6385ff1ecb5b7f170d3033e56f2,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_4cf07b4335b65c969da347f52ebc51fec6140ff2833f7700507c2ca9fd5cbd1f,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_5753fb36c618bfb16ee145bc045d23eb2f7aa8333ae3d931c676861288d79e92,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_3489b550f64f0761fe55380f3a11c73a5cdbf9f0fd577b71529381e45ba55b69,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_6f905a58367028745e1e8178084772a2c06cdbc2ca625664c483b74e11185a6a,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_9fca02f8e66add91d507d36f1ade0fc33dcb2617318b9727f8f9367e51678370,Domain_3dfea8d232bce870a0f18d8e7499a3faed19d6c9f33b163713a5e7edbc668962
r_cert,Domain_9fca02f8e66add91d507d36f1ade0fc33dcb2617318b9727f8f9367e51678370,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_0436e72c9d788f9663b13fc36aec6cd68df151fb2fcb1826f22fb3bda2de1ae8,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_0436e72c9d788f9663b13fc36aec6cd68df151fb2fcb1826f22fb3bda2de1ae8,Domain_66a23a255fa3e430f15df82e3a19d5d3c2e68d738080517af235ff6b917b0b3f
r_cert,Domain_748e0b9b22c1d6c3435ea991d574fbffe34f99ec190b9f97332847346ded082e,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_9637aa8f3d96a96cb346e48f0819533ad0f81591b4f564f813c592c6a63df031,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_9776b112aa6fa8a07f7dcd8953e0cb07f8585f4e43b6ea8aa1c3e0b483838de4,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_e316466b38cc5726c376da6257d794a4665b44b25e008ff45b6adaaafc8bd225,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_7ede235147d22e90299c689a859bdce0b37c970b992b69743805fe823a169131,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_c93dd6df5033f85ee197cd72f163816944589a76113c54a6f8f110cae1e492cb,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_c274545e9fe9f7d56241c0408a9b97363488633d5e8cd90cc757b0566a4bf59b,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_74e9f6d3ccc32d4303eed85fa7206075e0cb2400ce9a223611132fb502366f9a,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_b749043f0946b46234ef1eb148e9034fe863e6a080a7c2fb95317302fceefe67,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_37faf1e04046841afff3a5731767e4a8e9e1768a297038942067981f49752e77,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
