relation,source,target
r_cert,Domain_905ec49c5e5ab15aad520460a950ef9d65d48b1b43a1ee57d1e7b162b18bab56,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_6051a38a84645c3fe2f96fd2532ed9860dab21ac0d6af4b683b27f42c054fecb,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_31b5f39430a346b16db41dccd0dedcbc9a2b576b676b3eecf2c4bd981e79bbbe,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_451839eae8b048544928ff40941e7d0c71c7b1a7da8257c63e94fb9dcd57e9dc,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_subdomain,Domain_451839eae8b048544928ff40941e7d0c71c7b1a7da8257c63e94fb9dcd57e9dc,Domain_938cc8fb930fc88f077545b3434b62ee97eb3ba4f09e06ce9ae5c15dbbb9ea1d
r_subdomain,Domain_b918ffc8890b68250c8fc3375e9dc171e99407aa920d4f0f76233792ff19aa11,Domain_46fb8d8e5fb13395bb3be151f8ef95d0170a959e5dd6fda5015c7a8f4dda19c2
r_cert,Domain_0662d0dcfb055708164837e9677515939ebc47e2374d13214901c1cc1d1154cb,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_6e42d7a851c4fc8f6eeaed27e916d38a4801ee209c655d945ece02e147fb61b2,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_953ca20f7538f258ef6813be9c8c05a19a066be8996ce2db3024ca8001ffe144,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_958a0478baa22ea18bd749fe0ac737b5c9d2d6c6d178cb964faf8cc2af70f247,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_147b03dbd386af763aceef0afeb01ef662a85c4a4e38bbfb24069af094714721,Domain_6cbd513e4adc7da4e06f2d48ffb3619afb35b0aa677a2642effd4972d55c8b63
r_cert,Domain_76dcfe8e1560774e1bfcf3699352a4860bc486ce4391634dcddacb1cc837d121,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_subdomain,Domain_a474939778c565cbf2ab89dd3e68594e76844d5285470f755c946c41307b62f1,Domain_0b2253754dd17e045e92f48ca02ec0c27e0e71368f966d827f4a4daa3701263f
r_cert,Domain_a474939778c565cbf2ab89dd3e68594e76844d5285470f755c946c41307b62f1,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_528408170dd64ae1a94e4dc689696c3d3ed07f0fe9e0980d24820a1ae816b0c9,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_b52d9aae293506fa729f029097b20ac6c8099ba1e240eeb4a18951834531b308,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_2ab5d3700c7e5fe03c6df64f17eb595f09e9ffd00423d4309dab5eb32884be60,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_047cc2df20a84dd3749a2fd9cc1d1f5f2a617f6559a5012502f4c931a2c31a4b,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_1309edefdb5a19f9ec186d5147cb7e38b21849e9338f1606f0a5def4e248338f,Domain_7396486b5a42803d656bb482ebee49b36535c621ab5132e5aa8e374c537aa5de
r_cert,Domain_f76dc4daa45e825400f2655bc9763afd74aa1ebbb4675949f3d250fb5ad97f97,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_d71613ba78c2c36742196f73767513a67eb456b9de1fae75c94dd582af48157a,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_d71613ba78c2c36742196f73767513a67eb456b9de1fae75c94dd582af48157a,Domain_9776b112aa6fa8a07f7dcd8953e0cb07f8585f4e43b6ea8aa1c3e0b483838de4
r_cert,Domain_73dfffe066923c2b5ffb00f1cde352b8a802fbcba952fbeb3854f4deb84ba33f,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_a5137527023a8bdde7912a29b87caa35082ed6620fc627a928a29271941b24da,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_faed557f81b7efbda2c72e4b0d6e269f9732c0a5583e35694e69f62ee6a0b7da,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_f1b03392e3d5455165e8225ac93d627e38d219897cb33f03758ee3fc5ba88e06,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_2b812a20833fba4bdedac43aeea6b191decd421da2c779a4968f0a152f6e2489,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_b47b0f4c82d1e74c73adeca90f1185f8356c65b1ca7568e3e4fc9af16a44bd64,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_b3e79ec5b57136f0aa2cbcd1aacd95e314afb1a1654e42d082e24c9a2a1a81ad,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_a81f9bfb0723828aaf4e9a2721ddd78e250dd33512563edd2a7943190fe49ef9,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_2c26197a14f69e019be63fbaebbb73d32314d308236d3b7ae39ae76d9a8ed4ee,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_77ec49e6d1ee8f91a6dc2012e47584f332b754654d44ebb39e1d5c8c50295ee2,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_8235a7f790e9aa190c1a9f86306617088c7f81e6dc0ff3cf0aeb6d16c84bd435,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_2a9102005b9183c72277f4e5436f4db612a44d08db3d4d8a8539cd404cf62f6d,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_7934d6e1a70eda8986df89b9ce014d7d1ef333e72aa30c3c8e21600a2606a711,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_subdomain,Domain_c00092eb3f8678f580b57d4a19fcf4f30b6d44235cf5e08dc5070ff886569e5a,Domain_54ce04650aadd150d9e0aa4aa4583d9efdcc0b9cba2a22b9ecc7e21045893785
r_cert,Domain_c00092eb3f8678f580b57d4a19fcf4f30b6d44235cf5e08dc5070ff886569e5a,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_ba30bbf59512892898393ee2f4c3337baf8eae0b3816e252589872dbf1a39089,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_6829abd71fce6d86f20e06010303c25d73767d389c83292a6c48d8334eaa0f93,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_bf76c10bfcb75d6012899c02b82315228d47e589229863633a54897e67b8a5b4,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_94d8c105f10ff2f7f6a8702b2e99c843d02299449a4f74beda05fa8f9c6babba,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_subdomain,Domain_38fe556b3e5dfb9ede7748178af9c2b059dbbfc8aa6d1e997941af09a7ccd49f,Domain_2525044b64932dd2dd3c7fa4176b7e665098dddcfc8599fc98f2d1d0df3f5ea0
r_cert,Domain_3831cf5198d7ba462f592d6e988df69ab79c74f995cd22bc2428561dede2bab0,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_83ffc226541930c41bf607b9230644ba7aa5c1c598324d74a2da2a71db0fc059,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_7a9638629ad69a80aef8592d81074144df60bbcab22cbf7c545ec6485a96ce20,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_c7dda18793f9011893fb4b0754fe5159dd89aea05208dbf49f6c13aa84258dd7,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_b64de65c7f995bc96b7a6845a757123b455137920a4546c0492ce0765b753308,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_f10becd3eaadd08851f66acf92ec585879aa0f172d0f077e8e217050d6c511d2,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_7fe7947ef4e91da26319312b4504864e3de9ab32512d196b4b8ba34891b5fdd4,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_53f35fd373f645b5288067bc4313dd19285fd57a5d8df95cddb552b5e3305178,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_c7106e96880b56a12b56cbd10e2b0093879f8018a3b969e8d0fac8ecb8f7e004,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_cfc17f5fc5b6c4b7943c5d0579265f548219ec421f158be8206757d610f14a96,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_3a7526d41221b7347443c081a0c596b1d855c810bcd89aa4c28b3b1b6eea731d,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_22d288ed8fe7d21b1c93a4930c4cf85cb304c0564fa19a55c71874ecfd2dc571,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_9534b81e606bf82aff89f276999c5bf16502cfb631ff9f99f62f09105071e651,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_b42c5f180ab0b4ff5abbeed7fb862631f511b133a9e84c2c18f35f3cd3ae5552,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_976300a9300f0300a113574df61689c8868fab0544172aa1b0372ba908c6135f,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_38e44ccf07a58e751d3e9d0e0e4d0bbfddb89b0d8a54bcf4211639c09b36a6bf,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_a1d9ceff2ea8aa1c09ce916d92ca126d37e5bd0f550de0a6b6420994ec946767,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_subdomain,Domain_23afdb887adcf1b0804ab3f08e8e9ad89a0fedc1e71a434be1dd99ce27f86be7,Domain_c7dda18793f9011893fb4b0754fe5159dd89aea05208dbf49f6c13aa84258dd7
r_cert,Domain_b72c5a35e17fd7173f59e20ec14cc7f75493dc3c8d6982f3e97c99604130e7af,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_d7413d2211b83b866aba6c0bd81c6e60cbb8e3cee3798df5ac751a6526c51daf,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_17290ad9751f58715663cb2b2d34c299d22d3d62c879fbc3654a43ad6037636f,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_146b5c51c8331023c46380426e44f6a7a94b67573de20f5c86c1222584cb503d,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_04c9f423317d2d6dab7ecec0ee74994c5ab62db7fe5c3f2705efdbeb52840a32,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_781e428c2a18bac79189ecb194e5fa2395c0d7ce7b9b9eca1626272df88a0fe6,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_a70f8425d473999188805f2cd1812a139e6e23cecec78a45168fea1e5ab0ae87,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_5d8e7299a63d39dcbc38f9cc955a342f7ca76eae376c6a2360750a89ad4522a1,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_4ed8ebe973193d7010193489ad7c9339150231676aef959ee2d98fc12b0b8208,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_0f398fc4b06879537bfe98db29ba8a4403ebff02a98a09f4646ca341a14b1ad6,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_7ffa0250d6a495dee96f621f8ccb204ce46e89a3985eb5251aa4439ccc26a4d2,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_fb72848c27b9a1a841179ccd23e2d5f236298e274095fd149416aeb54a9c84f2,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_bde2a350073f92187ff1195d99e250c9fc52c3eeae77ffa9bbf80f2c534a17e0,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_c835497d9f140a5c32b878f91c9e094d05d96d53e52a1dd3c16c4f2bbd468a01,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_2f36115a76456171e8e77549aed095536b5c0dc0fbf5894e7c46acac54ecdd24,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_5753fb36c618bfb16ee145bc045d23eb2f7aa8333ae3d931c676861288d79e92,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_8d3a9e07edd7de5ee9d21f6ace4968bb9ddb7d73171c4c59b9b68581618a5486,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_0436e72c9d788f9663b13fc36aec6cd68df151fb2fcb1826f22fb3bda2de1ae8,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_0436e72c9d788f9663b13fc36aec6cd68df151fb2fcb1826f22fb3bda2de1ae8,Domain_66a23a255fa3e430f15df82e3a19d5d3c2e68d738080517af235ff6b917b0b3f
r_cert,Domain_f189ce25facad0a856048e4e97700f584c5c61d3e4c22fed6b0c82589ba35da6,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_573f61a72b9b270cd43302c3759aa793042daba376e30c0a8339a72b5515dfde,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_66b6d0ecd20aad57966896853236e5279bb89646e34f71ec6838af84f9546720,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_2b9f657314f25d4d900f96ed3003e1cdfb125b1c0c2707becb6ce1f07e771970,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_d178991fd60c6821340e90ed93eca39ef003ea54df126c95d872aa9e489e9280,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_7ede235147d22e90299c689a859bdce0b37c970b992b69743805fe823a169131,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_c274545e9fe9f7d56241c0408a9b97363488633d5e8cd90cc757b0566a4bf59b,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_37faf1e04046841afff3a5731767e4a8e9e1768a297038942067981f49752e77,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_888d5ac76eda044bfd1fbbd1e8f79cb366abb629a780ed2c47704caf574721de,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_e7967d7968c2023adf1f1c9cfe27b29b2850f2c2605fbc04b8012273a8c43ed1,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_90d4d54fe60ec2b03a930a7e9542357660e82ad2ce57ff764659aea207bd15d0,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_9d6c8cb7f034fd0fc15faf1723092fe16935c747e202d8162f978e208429f43e,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_d32c92ad9f5dc41b8ec480d5f1c0b5db96cb38971f03ec423ed8b8e41dbf44fe,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_bd8919f33955b00380d42cb34c1fb271f1b88133543c3978cb776334d471ee4f,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_68730a99f3d9f82513dfc7ee734461522c5a86f30ab1d2754733ae4c638f3b16,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_bc233e0b8d173afff78bbb2db0a3c2223b0a798adf1f4ff5b605d40690b1acde,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_eb9a3b12fdd628547f77856996fb421203ffb4d0079c0d27bafbd0d2d8259a70,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_subdomain,Domain_65b83af38fd2ffda8ec8a120bfecd19e72e97bdaf8011704335ed4bffab8c023,Domain_306e0d7ae95d68db2d6c0a1d748638c55db9bddf53a29c46abdc567a3e75b82e
r_cert,Domain_89bc84f3746ed21f2d1b5a03c590861eac08a26f9ee2c5329708b2320edc886b,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_5854a4b9007a11f220b2752b152dc7c2a9861ef72df6e07b470605b60aa11fcc,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_9671c09422e4180ef294c40531e9b083b7a462dc743e52300d02b1f8f0bd41f9,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_a21b7d2f572d41c35e02e19aa9f20ded29d8577e590e86ea3c3dd4eefcd01088,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_e781ff2f826f4aa52233c03eeb6a6a80fc13a2510442476723c127ba208f4855,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_db29470c95c29f5c4abb1551bd9114b0f0e2094e3455cd8b6606f82333ce8a48,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_subdomain,Domain_db29470c95c29f5c4abb1551bd9114b0f0e2094e3455cd8b6606f82333ce8a48,Domain_b72c5a35e17fd7173f59e20ec14cc7f75493dc3c8d6982f3e97c99604130e7af
r_cert,Domain_3dfea8d232bce870a0f18d8e7499a3faed19d6c9f33b163713a5e7edbc668962,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_539d5e539fedeffdb4e03522d699c540ed5cd8eaf3e6d6d51c6f60dc3a64482a,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_subdomain,Domain_6cf8a9aeb74e11395404d590b5599f41f2fe8e2e3a30f7442e2dab661f82f865,Domain_10c03f686edfffdb82411bd46f37b405af767ac014454a6e8017197cc7bdb1ca
r_cert,Domain_6cf8a9aeb74e11395404d590b5599f41f2fe8e2e3a30f7442e2dab661f82f865,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_259258a63a1f215172379dacab108e20af2178c7bdd3a271bc97121d05b5b6ec,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_0f42abd78fd4db51cdfe9f6678e81f20ed1509276f7d164de7b79f3285c3c993,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_10c03f686edfffdb82411bd46f37b405af767ac014454a6e8017197cc7bdb1ca,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_89ff5c7705d69ddeb6b3912d5cea0b086a5d4346c87d5fd7d5d8339bcef2cc41,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_subdomain,Domain_d6e6b7e78585e752ad177bf65b43a0896c99b78dc287df8ca603ff32d376b204,Domain_4fe0aab6df1107212561d9d2f2d1df4f7c612731f08f82f5f6ee556d1c349f79
r_cert,Domain_d6e6b7e78585e752ad177bf65b43a0896c99b78dc287df8ca603ff32d376b204,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_eebd6a1526869936ba876845fdd2c2efa034f0edfd6af624257e9056595527c9,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_9ac87426a5455a723105f593fef26ff3f01625468cb2f381d2ef96617518e544,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_f752837b82948662f1ce93f07f5a952ccdcb384501c0570b507aac0d520a701c,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_17a0a84a0168afebd8170a297f43c559b3e936ae4635483b0291ee817c0741b6,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_eb70f4f38a90c6c1e16ad972cd0de32547b9dcd2248a0fc8fe71f833e72778bc,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_6cbd513e4adc7da4e06f2d48ffb3619afb35b0aa677a2642effd4972d55c8b63,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_d671d66c13d21224bc35e149b417f931afa5444001ba3ba246901160b766c728,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_b6e81b8b717ee3ae18acd97db195eceb187ef42be56cd485cc033fed72ee92ca,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_cert,Domain_d80ec6f45f4e5632db25d3f377741324e1022b982cca2ff5d7e498ada9c9158f,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_5923ca6e125b46d6cd58ed52d9ef123047860f394b22c1b29e523839f0fb9e46,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_90726f0250ddc3dafce7dfcd06b372357d863d72cda4b7325e7a0c85b49402c9,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_subdomain,Domain_dc1469b427919c56efa52422a7d9c2f8548f974dbe09c360a73bb9b6a5b766f7,Domain_8e35df2ac19ccf6e3d6ad5403e504f2d5b02d9384232fdc3709236a1d7bcfc71
r_cert,Domain_b4977795a2b113aea67e93e50acf6e6a2e2da076c3f82a455e67117c0dc2c6e0,Cert_6181511cce40d2ef7f96d18a24346a98b00ef36267aeba4a952683c31dc69601
r_cert,Domain_0db599f1b001707418ca8e828d367bf600906318c8ed13407cb2a0afbdfabc2f,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_aa27d96b8c22c653a998a45298cf451b1b368bec193a9503fa6489bf8c61d240,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_f01d11e79fd6ba61b7bff631bbce8f5e9d16519e9a61f2ba0056542b71bdcd9e,Domain_d5346732ef5a95115526bac15299ad49a19d4a471d832d5897017f0e8634e352
r_cert,Domain_5c13081700eb40ec0a2f2db891fde51fe141af8c327fee954628f4820d8f32ad,Cert_7e5ea106e6ce2d56d4681406f2f602d9be86acc296f4059c80b100eb1e424fa0
r_subdomain,Domain_973f06b458fac6279259f4d3aaf9943dcca33755e2c374cfafed9e512c8c0967,Domain_defa32617105b9b7d2847aed53017ad20000f9d0723bc9952ac31513c2ec6960
