relation,source,target
r_dns_a,Domain_7be3e499775151f917b58442260daa6bbc57769fb9eb5d42cdd5900df2a837d6,IP_3b496d52472ccd387aa8de40c2fd2b38e82d60397623bf0fcbb0611553b00229
r_subdomain,Domain_cf5fff9c9af9ab04de30a2d65651e8790ac0d88850c0d8b9be2ec70dd7baf814,Domain_012b095a98e7e119c98559e1f0ac61863e1bca7b5ba45d04529b612995276715
r_cert,Domain_cf5fff9c9af9ab04de30a2d65651e8790ac0d88850c0d8b9be2ec70dd7baf814,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_subdomain,Domain_dc77cdae5c31ee74b3a2349142de283d59c6abfc4d2a4579972fbd88adf9dc52,Domain_36782921059df12158fbf1f7a77f11c354b5d08d64d864c4aa59805f8c096848
r_cert,Domain_1a5a12094bd6108eb952ddf7f9955b6022170aee3cad0d5f5162a29dc0249c4d,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_cert,Domain_36c87a440412353a6dc30183897e43744b45ffc488888086d26238c93b464da3,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_cert,Domain_5552d1232a44e23f1549952849a1f6fe5812fd5e2ffb494e966a849722497ce5,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_cert,Domain_0883162bfe75c3f4f77361a43aa1c53f75dfdfd83fb8d0f26f287b42a5e7c9dd,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_cert,Domain_6dcf0cec230ddeabf0f08cad5374b39b2a2308cbe6e97691165645cc01fbec54,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_dns_a,Domain_6dcf0cec230ddeabf0f08cad5374b39b2a2308cbe6e97691165645cc01fbec54,IP_032f922ae5199f62eaba2a02d5b656382c583a5b5f51325bfecab065756881ec
r_cert,Domain_6a605a1939f152d86452e4ae4ffe7c629f83405eb413087335918009b0cb30f4,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_cert,Domain_042438277d0eff3203125d692d4374e8cff6c1495f9e0e16def51c6164ed345c,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_subdomain,Domain_d9d0c8ffb7689de4d004e3c7915a59811ab487c58e4b3baddbb530f1bf7b89c5,Domain_e38812374aa56a6a30afff8d503a0bf9523b53385297c9f8fef0137eb68a5995
r_cert,Domain_d9d0c8ffb7689de4d004e3c7915a59811ab487c58e4b3baddbb530f1bf7b89c5,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_dns_a,Domain_6a605a1939f152d86452e4ae4ffe7c629f83405eb413087335918009b0cb30f4,IP_c031ba4908dfcbfd2858375728883099d7c028636dcc4524b1c5bb491d3e2b99
r_dns_a,Domain_042438277d0eff3203125d692d4374e8cff6c1495f9e0e16def51c6164ed345c,IP_93a303ba531ddbe61085d9cfb4d404e874c0634939a1dd5a8435646c8b82cf1f
r_dns_a,Domain_562c79cb2a70367baf02db4da2e33fbec7f898a56fbcf235085d030638e5a2e0,IP_fd274aab417beb2bbd649cce02bd98f38483b40fbc781747cdeac4a83bb0a58c
r_subdomain,Domain_232288e797ab7da5b546d1f72006fdef4c5525049b2e88267c7e5d6bddda87f4,Domain_a2dbde77f2e25449e56c7ae51517c52a81ab476963440dba2422e468271588f4
r_dns_a,Domain_4585d1f652482e56ffa5e32fec1803004297cdcb4750e220d113e655ef5565ce,IP_14052d246b0d074ac3b0a39e9f48795346d855539b5a88e9def25f81077b6360
r_dns_a,Domain_9e97abd40c846806949b17b193ee0f388f3010bc6670ac2e4b70daf8b482f2f4,IP_8c412ab36e7a6d560a51eeee4d5c7129b80d50793de8e46278482fad5f99f67c
r_dns_a,Domain_232288e797ab7da5b546d1f72006fdef4c5525049b2e88267c7e5d6bddda87f4,IP_3b496d52472ccd387aa8de40c2fd2b38e82d60397623bf0fcbb0611553b00229
r_cert,Domain_1410ecf88894af3784d86d2dde902096425a1c2df837f14864cbe08dece8f917,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_cert,Domain_5ee5339a8a8411a443975865afbdc5eae5ea29988915e7bb3f29a3df2d6f875b,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_dns_a,Domain_678f8467fcc1c74fd334e86105973725557f5ba31b9eaefa8248e5d3bc07ebd3,IP_93a303ba531ddbe61085d9cfb4d404e874c0634939a1dd5a8435646c8b82cf1f
r_dns_a,Domain_5ee5339a8a8411a443975865afbdc5eae5ea29988915e7bb3f29a3df2d6f875b,IP_33793df3d3e6886b4b0f7e2230f31d3de6152d4ffabea850572be5177f66e813
r_cert,Domain_e65f80fb418ba42bcd02988c7db312f853197218303a39c82148b941f7ba0681,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_dns_a,Domain_e65f80fb418ba42bcd02988c7db312f853197218303a39c82148b941f7ba0681,IP_93a303ba531ddbe61085d9cfb4d404e874c0634939a1dd5a8435646c8b82cf1f
r_dns_a,Domain_012b095a98e7e119c98559e1f0ac61863e1bca7b5ba45d04529b612995276715,IP_f48f05535f3ee00572a97f62ab30bbfbeb69f2d2699915365ff1801ac64cbf6c
r_subdomain,Domain_2a40c06123f6cd9a1d9ec5f73e681973b726c9ab6a62aae54534b67b17e46ea5,Domain_2e03e1bc72dd3d1826596741f6bc3417bc25328fe610f4231609bb342923bdc2
r_cert,Domain_2a40c06123f6cd9a1d9ec5f73e681973b726c9ab6a62aae54534b67b17e46ea5,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_cert,Domain_f21a5542508c7a742d6942f8ee126fb8b040ccad26f93f2f959d9344cf70a851,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_subdomain,Domain_f71622ac2cf4b54c34f305eb066ff30666d45b2ffa658a6ca7a039aa233f3511,Domain_684a523e54ac5ec44df54038c57b2da1cf41aa48086aadc7a5519b70e7364445
r_dns_a,Domain_dc77cdae5c31ee74b3a2349142de283d59c6abfc4d2a4579972fbd88adf9dc52,IP_a153b48311da10cf173b7f6aa7813435623b8d00c380f8fecff6b7c70e823543
r_subdomain,Domain_7240cf364f4b50f42a8b79d8298ee58a1e5aa2769b006343cc1a26fca3c1f43d,Domain_e65f80fb418ba42bcd02988c7db312f853197218303a39c82148b941f7ba0681
r_dns_a,Domain_21fee4ba8a810d259649c909702213bdf872ded27026aa51a2541853ac825774,IP_6fac4a6c3ed061713df19b9ae9390066eebad7cf32d751b74dfc5f32d97f7108
r_cert,Domain_f71622ac2cf4b54c34f305eb066ff30666d45b2ffa658a6ca7a039aa233f3511,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_dns_a,Domain_277e08a0fe151edb12ff323afd0bde20c66448bcdca340d8352f79980086bbed,IP_213f7a794d43709bac2d20e1b034e8b38fdbe3905b89a8ad409a580a00cf542c
r_dns_a,Domain_6acd38fa2fd98280d7b5363b4046db35b855de38dddb38cd0179fd84d2949f66,IP_8a7e8a3071b7ae7633924dc540b72b23d25ed2a20ecca7be56e218c0127a806b
r_cert,Domain_10e599aac9e421e0779e0dd9f34029a59f527a40892bbf4814e27b28046f728e,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_cert,Domain_e5a1a26f92efadc07da6add4fdcd285d4bb3be246df52c19b1863d4fca141246,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_cert,Domain_a8b21d1686ad1fe267ef0d092ecdfa30d665de432e65f11979d02169391e2abe,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_subdomain,Domain_07a3580973960985de63d568dff92891968002a4dfc79c4e4977b6905ecf05c9,Domain_581218378e9a5edfec3945d8dd5f1ea1819585e94decc425f8632bec3e160856
r_cert,Domain_07a3580973960985de63d568dff92891968002a4dfc79c4e4977b6905ecf05c9,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_dns_a,Domain_cf5fff9c9af9ab04de30a2d65651e8790ac0d88850c0d8b9be2ec70dd7baf814,IP_f48f05535f3ee00572a97f62ab30bbfbeb69f2d2699915365ff1801ac64cbf6c
r_subdomain,Domain_7da19be6e3a61c1f3ea4fccdac1726e51e576e7e2e9338907986a0b951263ec5,Domain_f666cd6a6348c2be863081896a4e70eb169a0ae63b9c84f10d8e04e3536584b2
r_dns_a,Domain_07a3580973960985de63d568dff92891968002a4dfc79c4e4977b6905ecf05c9,IP_680913338d4039514d90a6541ba4ebdc64e6bd6938f56ac8a09b7307391da72d
r_cert,Domain_7da19be6e3a61c1f3ea4fccdac1726e51e576e7e2e9338907986a0b951263ec5,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_subdomain,Domain_ba307dc6a02ff4a0f9451ce61393b4c6131a95756866a95ecc4e9c401b1cc82e,Domain_ebd607a7f1994b27e6d35cd62d4ec3846da4b49b48268c540ab82b47df3e4f2b
r_cert,Domain_ba307dc6a02ff4a0f9451ce61393b4c6131a95756866a95ecc4e9c401b1cc82e,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_dns_a,Domain_e11a21d55aa3310c1ce9188adc2dfa0c94531a1f411efa79d315c4a956e30e5b,IP_213f7a794d43709bac2d20e1b034e8b38fdbe3905b89a8ad409a580a00cf542c
r_dns_a,Domain_ba307dc6a02ff4a0f9451ce61393b4c6131a95756866a95ecc4e9c401b1cc82e,IP_680913338d4039514d90a6541ba4ebdc64e6bd6938f56ac8a09b7307391da72d
r_dns_a,Domain_7da19be6e3a61c1f3ea4fccdac1726e51e576e7e2e9338907986a0b951263ec5,IP_c031ba4908dfcbfd2858375728883099d7c028636dcc4524b1c5bb491d3e2b99
r_subdomain,Domain_e6f01c2217b27f934148753723221f0f67cd05b0f1d7b78774dd51632278ea55,Domain_d79896da127983589df6723ea8c2c9c11b76cff4b37e356735b499dce84a2b8c
r_cert,Domain_0f487e563a363cbad8d010162914bc0a9f8adbd0dccfb38fc98da331455a4a02,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_cert,Domain_55aadda2c1647b77243ae4a01cac62f20271ee2e6d8f0ced228e8a3e53047e71,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_dns_a,Domain_55aadda2c1647b77243ae4a01cac62f20271ee2e6d8f0ced228e8a3e53047e71,IP_c031ba4908dfcbfd2858375728883099d7c028636dcc4524b1c5bb491d3e2b99
r_dns_a,Domain_e5a1a26f92efadc07da6add4fdcd285d4bb3be246df52c19b1863d4fca141246,IP_a153b48311da10cf173b7f6aa7813435623b8d00c380f8fecff6b7c70e823543
r_dns_a,Domain_13d546fde42d65328b40c564dc74257e8e3e48bb4b0a6811670b0a68b5023ded,IP_032f922ae5199f62eaba2a02d5b656382c583a5b5f51325bfecab065756881ec
r_subdomain,Domain_41ade353ca3d1beccfe880711dc7ab055bc78038795972f89a2650061c492458,Domain_5c5b15fb0e3c45d3f2b4472eb800217002a588334ed1e5bdc119d260d50e0c2a
r_dns_a,Domain_2a40c06123f6cd9a1d9ec5f73e681973b726c9ab6a62aae54534b67b17e46ea5,IP_8a7e8a3071b7ae7633924dc540b72b23d25ed2a20ecca7be56e218c0127a806b
r_dns_a,Domain_17b79dd2eb38f6713ff5340b6d88efa33e04fe4896fa10efdc047791518bd4f4,IP_032f922ae5199f62eaba2a02d5b656382c583a5b5f51325bfecab065756881ec
r_dns_a,Domain_92a1dc726de6497b952797e2cc554ef1563912c639edb7bd6d108734b219cc9d,IP_e0d228205cd3e078cd08fb20002d12c09b31c5d2f187035cdcb85c92e18f8535
r_dns_a,Domain_78fe658f2f19c3e268f956a5d1a6226cf05bf66dfb8483eb509b7d1a048b0413,IP_8cb9fb3fcee698a50bac348691be2b47d0902ff567de7aaec530ea65d0c05381
r_dns_a,Domain_d9d0c8ffb7689de4d004e3c7915a59811ab487c58e4b3baddbb530f1bf7b89c5,IP_a153b48311da10cf173b7f6aa7813435623b8d00c380f8fecff6b7c70e823543
r_cert,Domain_595f80096e9e07c12f5d45b29f00c7e33a5cdfc392b1a86dc7dcc19ed64b7153,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_cert,Domain_17b79dd2eb38f6713ff5340b6d88efa33e04fe4896fa10efdc047791518bd4f4,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_cert,Domain_e29ba414079f5119258c7bb052614d26bb28b1c72ac4dfcc484eef9bd45ec79c,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_dns_a,Domain_595f80096e9e07c12f5d45b29f00c7e33a5cdfc392b1a86dc7dcc19ed64b7153,IP_33793df3d3e6886b4b0f7e2230f31d3de6152d4ffabea850572be5177f66e813
r_cert,Domain_3c9cd96e579db46dfd0ba0a75c531002032319e2608eb9987f3cef9503d0a92d,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_dns_a,Domain_3c9cd96e579db46dfd0ba0a75c531002032319e2608eb9987f3cef9503d0a92d,IP_680913338d4039514d90a6541ba4ebdc64e6bd6938f56ac8a09b7307391da72d
r_dns_a,Domain_5552d1232a44e23f1549952849a1f6fe5812fd5e2ffb494e966a849722497ce5,IP_3b496d52472ccd387aa8de40c2fd2b38e82d60397623bf0fcbb0611553b00229
r_subdomain,Domain_78fe658f2f19c3e268f956a5d1a6226cf05bf66dfb8483eb509b7d1a048b0413,Domain_85d77e12431ad4add32a676822ad11a2c351566ce4c4a87cd4db7c9e41c73900
r_dns_a,Domain_e29ba414079f5119258c7bb052614d26bb28b1c72ac4dfcc484eef9bd45ec79c,IP_aed2b57bcd149e0306863a8884eb98819abc1cedae5f7de2745fe5c9be5c65a6
r_dns_a,Domain_7aba2d06dfd285673a5bed7b4f5a716564f34e2f887ae817929a2af79a1027b5,IP_8cb9fb3fcee698a50bac348691be2b47d0902ff567de7aaec530ea65d0c05381
r_dns_a,Domain_0f487e563a363cbad8d010162914bc0a9f8adbd0dccfb38fc98da331455a4a02,IP_c031ba4908dfcbfd2858375728883099d7c028636dcc4524b1c5bb491d3e2b99
r_subdomain,Domain_71ee50afdfaddad0ce5030c3b2af289d5ce6aeb8ce0f840f6eb72b50ca240b4b,Domain_346962f3e555e0a6c352baa644ff6e9692866b64cdbc63f026840e0bdf1259b0
r_dns_a,Domain_362c28f3d967511567c196edee56c3e32a456b080f1a61f5928e0de9897bf5c9,IP_14052d246b0d074ac3b0a39e9f48795346d855539b5a88e9def25f81077b6360
r_subdomain,Domain_43887c3a02acbb8124b53de8a335f828878e4147747d6215cdc2b93c158ff74a,Domain_23064d8b78b8d5c0c0c51dabdceb115974d04943cd6fe98d9f7e21a005e84cd6
r_cert,Domain_d27368440ab3e3cb2d733f85f2732348c36f0720f83bd078da72b9336e0fd7fd,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_cert,Domain_43887c3a02acbb8124b53de8a335f828878e4147747d6215cdc2b93c158ff74a,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_subdomain,Domain_92a1dc726de6497b952797e2cc554ef1563912c639edb7bd6d108734b219cc9d,Domain_0883162bfe75c3f4f77361a43aa1c53f75dfdfd83fb8d0f26f287b42a5e7c9dd
r_subdomain,Domain_0f3f1059fd2290d2e5e530e6d79e46ccc5a6a72fb94e899fea50b8ea727f0b7c,Domain_c397aa3b2b28a952cf29c6cf76e3b215fc49496607cdf44cec05e77470da776a
r_dns_a,Domain_43887c3a02acbb8124b53de8a335f828878e4147747d6215cdc2b93c158ff74a,IP_8cb9fb3fcee698a50bac348691be2b47d0902ff567de7aaec530ea65d0c05381
r_dns_a,Domain_d27368440ab3e3cb2d733f85f2732348c36f0720f83bd078da72b9336e0fd7fd,IP_032f922ae5199f62eaba2a02d5b656382c583a5b5f51325bfecab065756881ec
r_dns_a,Domain_9b6dce9760ffc070fe22605b46475b8a5b706c527bbda7060e2f149efd7c17dc,IP_c031ba4908dfcbfd2858375728883099d7c028636dcc4524b1c5bb491d3e2b99
r_cert,Domain_c6f824d98e946921b96f816ce9056de055a55b492696e2b45012195b3ffcc46e,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_subdomain,Domain_98c47bdf6b9e9dc21a688a59a2c924e312b944e1fa751362175a11f4fbda9736,Domain_26baf47d06d38afa3ed52c48fc7b86beca87023549ae7f855f023b65970c061d
r_subdomain,Domain_3f058ccf0077ed5ed462e5a278543028996c4aebc9fcc6a949a4c68718f9d336,Domain_d1bd6ee956e3e4d4a6725dd5735198c3f9a88dd08083977438e727946c45e02f
r_dns_a,Domain_98c47bdf6b9e9dc21a688a59a2c924e312b944e1fa751362175a11f4fbda9736,IP_14052d246b0d074ac3b0a39e9f48795346d855539b5a88e9def25f81077b6360
r_cert,Domain_3f058ccf0077ed5ed462e5a278543028996c4aebc9fcc6a949a4c68718f9d336,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_dns_a,Domain_3f058ccf0077ed5ed462e5a278543028996c4aebc9fcc6a949a4c68718f9d336,IP_8cb9fb3fcee698a50bac348691be2b47d0902ff567de7aaec530ea65d0c05381
r_cert,Domain_14d3caf26d55164ffd5a368a9db64b1e6d35642b7886cd79f34aee0e28027455,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_cert,Domain_0f3f1059fd2290d2e5e530e6d79e46ccc5a6a72fb94e899fea50b8ea727f0b7c,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_dns_a,Domain_0f3f1059fd2290d2e5e530e6d79e46ccc5a6a72fb94e899fea50b8ea727f0b7c,IP_aed2b57bcd149e0306863a8884eb98819abc1cedae5f7de2745fe5c9be5c65a6
r_cert,Domain_618df79b6f903950347b098006b8f3dfee8dd4e4ba8e9fad81f9900ddaf24a4b,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_subdomain,Domain_68b41b9b77558096b04124bff803b015bc72ce8f52aaa2021ed9c77a76b97a45,Domain_776bf1c1b1695a9f593c6143368dfd73b31fee159b9064b07af3a98657df484c
r_dns_a,Domain_618df79b6f903950347b098006b8f3dfee8dd4e4ba8e9fad81f9900ddaf24a4b,IP_3909511b3e66487e6f616aa4b80f39357b66cddd6068b407201588fc9a452ea5
r_cert,Domain_7aba2d06dfd285673a5bed7b4f5a716564f34e2f887ae817929a2af79a1027b5,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_cert,Domain_21f9a4e7f431aede7fdbd458ce5d0552e62d35cb5b158933112de237bb2ec1b6,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_cert,Domain_776bf1c1b1695a9f593c6143368dfd73b31fee159b9064b07af3a98657df484c,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_dns_a,Domain_68b41b9b77558096b04124bff803b015bc72ce8f52aaa2021ed9c77a76b97a45,IP_032f922ae5199f62eaba2a02d5b656382c583a5b5f51325bfecab065756881ec
r_cert,Domain_11c7a931b45eb24e7c27d5aa918b9f448a1c91e42a89b547bf7870764094d48a,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_subdomain,Domain_be331404347d007f9c696d7efe8ba4ce05f7a6b141f877dbe22ff9365e22d9bd,Domain_0f1213dd8f760bb9c9a3ae448e7d2a8a3333267259a9fd3fd9a948f4854f348a
r_cert,Domain_be331404347d007f9c696d7efe8ba4ce05f7a6b141f877dbe22ff9365e22d9bd,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_dns_a,Domain_be331404347d007f9c696d7efe8ba4ce05f7a6b141f877dbe22ff9365e22d9bd,IP_8a7e8a3071b7ae7633924dc540b72b23d25ed2a20ecca7be56e218c0127a806b
r_subdomain,Domain_6e8437f04746192740093bde7d3e8e13c8afc480214b877df475ef00354387b0,Domain_dc7778a1e7b45016aff8cdc26fc1f48eed4bbfcfde1a06df22c94607c2891272
r_cert,Domain_6e8437f04746192740093bde7d3e8e13c8afc480214b877df475ef00354387b0,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_dns_a,Domain_6e8437f04746192740093bde7d3e8e13c8afc480214b877df475ef00354387b0,IP_14052d246b0d074ac3b0a39e9f48795346d855539b5a88e9def25f81077b6360
r_dns_a,Domain_ab969145e81b44e13afdc1a6e5b103aab790d4b9d05fd00c80cc8a197d6d764c,IP_032f922ae5199f62eaba2a02d5b656382c583a5b5f51325bfecab065756881ec
r_dns_a,Domain_11c7a931b45eb24e7c27d5aa918b9f448a1c91e42a89b547bf7870764094d48a,IP_8cb9fb3fcee698a50bac348691be2b47d0902ff567de7aaec530ea65d0c05381
r_dns_a,Domain_21f9a4e7f431aede7fdbd458ce5d0552e62d35cb5b158933112de237bb2ec1b6,IP_33793df3d3e6886b4b0f7e2230f31d3de6152d4ffabea850572be5177f66e813
