relation,source,target
r_subdomain,Domain_e9ea459b4c3794b1acf7af9b4fc4b4870bca26b7d3d85030c087382b07d84fd3,Domain_9cae8af19d9573ca44486f6354e0a0dae80998e7c9a278245ffbc94ba333f874
r_subdomain,Domain_e9ea459b4c3794b1acf7af9b4fc4b4870bca26b7d3d85030c087382b07d84fd3,Domain_1daaa5715e0e7c8871dde3cc5fe72ee0ccd3cb9e795b53270992536016df2bda
r_cert,Domain_e9ea459b4c3794b1acf7af9b4fc4b4870bca26b7d3d85030c087382b07d84fd3,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_60c861ae1d69d5e7af90ccf3b273688499b8dfbd20d0aa1efc4bc17c7a5a9a9a,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_4ce8891c9224ace4162c775dec1ab195d6e93c91cc562c4f8fafae17025ca153,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_subdomain,Domain_674f3f054a74231864baa8887cff243fc36cfa186e7904d93097bf95b06b542d,Domain_664ca6d6e11809e54699654d3d2cbcee93b3dc8c6af86e2fe61522f660d0613b
r_subdomain,Domain_674f3f054a74231864baa8887cff243fc36cfa186e7904d93097bf95b06b542d,Domain_5c7f8cae6374dd342e13bab06590a9aa7556f6599ce39a83829f65d8fd76d5f4
r_subdomain,Domain_674f3f054a74231864baa8887cff243fc36cfa186e7904d93097bf95b06b542d,Domain_58880ad21bdd11c94ce3fb29ae0e64234a9a3f7d79efd64174b2ed4f9f009635
r_subdomain,Domain_674f3f054a74231864baa8887cff243fc36cfa186e7904d93097bf95b06b542d,Domain_929b6956e7b20cf492d5673f53f99ed40f00941420c56c0b9846d29fac1703a9
r_cert,Domain_674f3f054a74231864baa8887cff243fc36cfa186e7904d93097bf95b06b542d,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_81d016d6b7013e5932413e12f2473378e5effa798b09e246ac8743a7fffdb888,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_subdomain,Domain_1a9bc09112ff633d938b8147442a3989a60eb3dd6277fe82e05851f462b896b6,Domain_87d615175929ef89b1dfd4320730ab9d22b6caea6f597c2a5a07b552e393a38f
r_subdomain,Domain_1a9bc09112ff633d938b8147442a3989a60eb3dd6277fe82e05851f462b896b6,Domain_de4ab1d92f5c7b4cb65a04636de4d6b52dc2f00e1dbfeb9e257e1818e39b6892
r_subdomain,Domain_1a9bc09112ff633d938b8147442a3989a60eb3dd6277fe82e05851f462b896b6,Domain_aaece174970d24af1d0884b5983946210e9743bc04465db73d910d998e527bce
r_subdomain,Domain_1a9bc09112ff633d938b8147442a3989a60eb3dd6277fe82e05851f462b896b6,Domain_05e3dbd177e0121b61d3fb2531d941ca58b6f832a39fc8f93749e009d84768e2
r_subdomain,Domain_1a9bc09112ff633d938b8147442a3989a60eb3dd6277fe82e05851f462b896b6,Domain_5a60bac214c40b2be66cabe56b21c8b1b4a647f2b5cf09c7b8b948f0b5170413
r_subdomain,Domain_1a9bc09112ff633d938b8147442a3989a60eb3dd6277fe82e05851f462b896b6,Domain_131b9004b8ee56f5603a4248f81e58770939550ba50a15a91ad46c862502cb25
r_subdomain,Domain_1dd192d7d7a0a79a99facea6a5432167f65afd59025186eb4f299b6ba976e3ec,Domain_e2c02293f4437caacd2454067c4d6009559eed0c2bf5c1c0179b6472b13ac614
r_subdomain,Domain_1dd192d7d7a0a79a99facea6a5432167f65afd59025186eb4f299b6ba976e3ec,Domain_215d4d03d6a77158df9b3213f5e79a7ca0ba8ff89f0b3b5d406085a3697a97c7
r_subdomain,Domain_1dd192d7d7a0a79a99facea6a5432167f65afd59025186eb4f299b6ba976e3ec,Domain_d0a8ed5222d5e87293e288b92e1682ce4a22c2adc84c5a0d63cf54ad6f3cd35a
r_subdomain,Domain_1dd192d7d7a0a79a99facea6a5432167f65afd59025186eb4f299b6ba976e3ec,Domain_ab86c53db153f0a75c07f4ea333acbe778ebb9adb1169725013ccbabc151d061
r_cert,Domain_dd10c8ef8aba96d26f254429a95e6f563b78d3b2eda440acb249ed1e8e26a951,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_215d4d03d6a77158df9b3213f5e79a7ca0ba8ff89f0b3b5d406085a3697a97c7,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_subdomain,Domain_77087a6c094b1162391b72b860789097fb732eeb9fc773a9e74d339ccca9517a,Domain_6c53e02165291c78a82667808d6a893859fad27cf068139aaac236e85a6a899f
r_subdomain,Domain_77087a6c094b1162391b72b860789097fb732eeb9fc773a9e74d339ccca9517a,Domain_542d6cf1fd4e5f63ec0b574c076588d7133cab4eeed721e82c7f3d81768d63ea
r_subdomain,Domain_77087a6c094b1162391b72b860789097fb732eeb9fc773a9e74d339ccca9517a,Domain_ce7e05a12b34be49b09401e58796166c424fd39cdc2194978cf5a1a669b18e3a
r_subdomain,Domain_77087a6c094b1162391b72b860789097fb732eeb9fc773a9e74d339ccca9517a,Domain_946f0f373b49182348aeba430cc521af2709c4953b70b96ac27cfa4a62d2b027
r_subdomain,Domain_87117e4473d1ad9e4b38002f16c0ccfb6fe72e0963b6961bbe446da4f76cd141,Domain_afef9f33c65e3fc4f3e639cfa3be293cd7c7580c221054b77ae9346ae3a48973
r_subdomain,Domain_87117e4473d1ad9e4b38002f16c0ccfb6fe72e0963b6961bbe446da4f76cd141,Domain_948dfa730e9e54a12bc0331b63f5197b63a9bd93359e4e0ea43ccb5d9624bcfa
r_cert,Domain_6f3c13958a66641c6018d3404dc1f4769dfefad4edf4ed5331ab7a2bfa95a5a5,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_feb3e19e4faf3dff248230a9537bc49c30ae2aac34da043730aa5582bdaabd53,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_f44d555c7d4c5e13646ff9969ad5c18ae8a862f774c6b46188f62c70b8d69198,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_6fa88033f3a424286edfb35b7c65f210e2d4a1208fe4272893c01bbcf420295f,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert_chain,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7,Cert_0335aa1581ca56f1a536c2cdf6178f3be17d1511a5fbd82debfc2f8d5a9c5f6f
r_cert,Domain_b3913eca0c46982da21832b221599ba67da1665a5ad4333ad80c80ff928756ff,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_6102fd0ad523c13198be482f5b38064ed2f06dcc9472947f15f405e4c912154c,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_9d8ad70430e6c814d13f4f70d40ca4e92453de5cf611a4c5ce3cb943022fac01,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_subdomain,Domain_f4e7ce477e9284e9f5e54ae62f3158435279c1e898e5296f7b3316c541fe5b17,Domain_89e1c7824ab20548fe4ba6b7940ae4e2961e5409d3ef25ceeead6ca1ae2bd4c9
r_subdomain,Domain_f4e7ce477e9284e9f5e54ae62f3158435279c1e898e5296f7b3316c541fe5b17,Domain_a8e0afefaa280405de05ff10d49d7e9a72b062b150af7874d4b1c83e1cbaa0c6
r_cert,Domain_5fd7793dd97f48490d4803e73feb21e4be788dc4eac7aee0fe0478b298364846,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_f804f026695ee23eb59b5051e11a355a8eb33ed57775be842bccc3935287daa7,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_718ef12a76ab2e46526f1cd06d95c6e919f59461a98ebdc2db6b0c12ac4c7bc2,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_d905f355ac209a43c297ae8f18cf841541043ff2b32adbed847dcaa17e1c7ce0,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_subdomain,Domain_5ff3fa2300c0f008b040f9ec5ad72f22f907293cf4c804977ff0bd3120145034,Domain_5869893281f11d88d7f3c3156804bf74dfbcce7053c2d427e0cbc5e75ef1af1e
r_subdomain,Domain_5ff3fa2300c0f008b040f9ec5ad72f22f907293cf4c804977ff0bd3120145034,Domain_e0016863bfb7067a3a751b082f76abfa60a83b587a1aff62f142586d1207d58b
r_subdomain,Domain_5ff3fa2300c0f008b040f9ec5ad72f22f907293cf4c804977ff0bd3120145034,Domain_961720b7dc249fbbe4ff6eb4fe3e914fac3fe0e97b0d094260b9ff91c7af0d88
r_subdomain,Domain_5ff3fa2300c0f008b040f9ec5ad72f22f907293cf4c804977ff0bd3120145034,Domain_60c861ae1d69d5e7af90ccf3b273688499b8dfbd20d0aa1efc4bc17c7a5a9a9a
r_subdomain,Domain_5ff3fa2300c0f008b040f9ec5ad72f22f907293cf4c804977ff0bd3120145034,Domain_651245720d8c6438e79e1903b0049ebac2392541be1328d2b62073b53258caa1
r_subdomain,Domain_5ff3fa2300c0f008b040f9ec5ad72f22f907293cf4c804977ff0bd3120145034,Domain_c7f2722b26ffb3b893f57c720ea4e3e8a023e494769b22532b0132a25fd3a76b
r_subdomain,Domain_5ff3fa2300c0f008b040f9ec5ad72f22f907293cf4c804977ff0bd3120145034,Domain_e5b48b17e75cddb0391fb6aebc31d32df4fce90d0bc82111e6f4e08e49a25e6a
r_subdomain,Domain_5ff3fa2300c0f008b040f9ec5ad72f22f907293cf4c804977ff0bd3120145034,Domain_5fd7793dd97f48490d4803e73feb21e4be788dc4eac7aee0fe0478b298364846
r_subdomain,Domain_5ff3fa2300c0f008b040f9ec5ad72f22f907293cf4c804977ff0bd3120145034,Domain_1c6e5068478c7f1fab368f497ef82814a6d492c03f37d4ef5d24ecc368d4ca78
r_subdomain,Domain_5ff3fa2300c0f008b040f9ec5ad72f22f907293cf4c804977ff0bd3120145034,Domain_5c373575ea10760400b8f741afa2a4e6e3b4cd4ff04baf5d2c1246302fe8bfff
r_cert,Domain_05709f5d64874be736f4664f6390d6aceb070318f378ea95ae47f5b534e73de3,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_subdomain,Domain_b59ece06e4f581f8f478ba1496df25454fe25c958631ee9488dce38482675873,Domain_75af3438feddd50d997279feb5a8526ec2f6bef8edf8332300b216142ca64b06
r_subdomain,Domain_b59ece06e4f581f8f478ba1496df25454fe25c958631ee9488dce38482675873,Domain_b4f8ef3673ab6752f93a2f8c96f3fbe9d5bacb5ad13abe8cf279f3a9ee96d329
r_subdomain,Domain_b59ece06e4f581f8f478ba1496df25454fe25c958631ee9488dce38482675873,Domain_7a1c9ffa5feb74f143287b1fbf8ec6ce5f771a4828d891938c485b2f556725d8
r_subdomain,Domain_b59ece06e4f581f8f478ba1496df25454fe25c958631ee9488dce38482675873,Domain_d86ae3639a51d268948a420a41155ee7fde735f4e1b5ca63cfaf4316c8ae30b1
r_subdomain,Domain_b59ece06e4f581f8f478ba1496df25454fe25c958631ee9488dce38482675873,Domain_7b8a668d5ac384acceabeea97c8c1b7f32a424a72fb2d12f10ce63063dc0bb55
r_subdomain,Domain_302a67514c60fa9c4cf6d0cb5c488dbe286e6aeecba2415a552dfd5d4e1ad35d,Domain_65a7d655d48b4b150ac2671e6ef502e4909bfcaad116665d63920c5cd300201b
r_subdomain,Domain_302a67514c60fa9c4cf6d0cb5c488dbe286e6aeecba2415a552dfd5d4e1ad35d,Domain_e6f9cb4eb2df57f425c7ee14411986b8bb9bb6f32e53e7193695bc6047127f02
r_cert,Domain_302a67514c60fa9c4cf6d0cb5c488dbe286e6aeecba2415a552dfd5d4e1ad35d,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_5ef7684f6b345c2e916009bd0a6747115237f593bb2441dd3d2765161d540dfe,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_8597d968e67f6955f73ea5251fbc390d78cdd1df49e0406a6d5294a02a0b1f5c,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_cfce26bc1e2dd2d81314b65eed281aedfc19a970039369346c8840619bef1c13,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_e6f9cb4eb2df57f425c7ee14411986b8bb9bb6f32e53e7193695bc6047127f02,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_6c53e02165291c78a82667808d6a893859fad27cf068139aaac236e85a6a899f,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_subdomain,Domain_616ef3be73f7da3549be9c1ea0bf22ee54383a6e73f4460d5b6497e5950e3354,Domain_f2362253b3d1fae88017efbcea590b4636c52c9875927a4f035acf2cad4b904b
r_subdomain,Domain_616ef3be73f7da3549be9c1ea0bf22ee54383a6e73f4460d5b6497e5950e3354,Domain_9f06fe14c73ad0572a8155c71130073c85e0e5eee5a02780e0e15c582971f3d0
r_subdomain,Domain_465995404c61aa7100d21228670e31d2113573d52eca96c753e35962585958a6,Domain_6f3c13958a66641c6018d3404dc1f4769dfefad4edf4ed5331ab7a2bfa95a5a5
r_subdomain,Domain_465995404c61aa7100d21228670e31d2113573d52eca96c753e35962585958a6,Domain_14e34a2c26daadc67987eb5730f9d0219ec4353cb028db4462f5fd0dc5306727
r_subdomain,Domain_465995404c61aa7100d21228670e31d2113573d52eca96c753e35962585958a6,Domain_df086f86e98044c9c59572f3f1750db02d0d5ef2f9785b8cdd7940ce37bdafd7
r_subdomain,Domain_465995404c61aa7100d21228670e31d2113573d52eca96c753e35962585958a6,Domain_e11b881b0c4b1e4b6de122017989bbd94197e660164d409c4b3f49f498f289d6
r_subdomain,Domain_465995404c61aa7100d21228670e31d2113573d52eca96c753e35962585958a6,Domain_1ecb550490b5deaccc35be805ca29c79985c1c0e04457a7769c9bb8e45a416c2
r_subdomain,Domain_465995404c61aa7100d21228670e31d2113573d52eca96c753e35962585958a6,Domain_b1a25b4bc0864141501086bac6d8a006147955efcd18cd07460de10460657013
r_cert,Domain_dc74469d4dc0e46fc0550461b5b554d181e0b6d3ebe1d92d7f18e6fcc519eb55,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_4a4f70115ca8e0e94ed875818def3077f6de919d38fedeae5eb627b40778bc53,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_79d47159fc8db99edbd91d847311bfed25b93f6750c68905113a5e1ee6f18234,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_b37391d6e0065ee221afddc30a81dc7249d7120d4b1f96a6581240aa8480947e,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_aa22f7941386324fa6ec5631d7ce15777eb6d42d219f31259c78d3967ad81087,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_651245720d8c6438e79e1903b0049ebac2392541be1328d2b62073b53258caa1,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_9e91dd36d7246a2d337638f1878e547a5235a0fbedeef517396c116e870820e9,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_973b4969b8ba91c14cdcf50f5e74547b734c04406914c470f8bd7415fd178c64,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_subdomain,Domain_973b4969b8ba91c14cdcf50f5e74547b734c04406914c470f8bd7415fd178c64,Domain_81d016d6b7013e5932413e12f2473378e5effa798b09e246ac8743a7fffdb888
r_subdomain,Domain_973b4969b8ba91c14cdcf50f5e74547b734c04406914c470f8bd7415fd178c64,Domain_051902e9d814addffe1412abd3098d34b526ebb349910aa0d3090fbedd8a367e
r_subdomain,Domain_973b4969b8ba91c14cdcf50f5e74547b734c04406914c470f8bd7415fd178c64,Domain_3ff4086eac0ea7d1ac06df8e4e10f448d4c1034af808a5072ec6fa1f3d34fe37
r_subdomain,Domain_973b4969b8ba91c14cdcf50f5e74547b734c04406914c470f8bd7415fd178c64,Domain_9df2f9c5de498e033a71f6b0218d897cc3c538ffffa47ee3067dc1cfb32c8e83
r_subdomain,Domain_973b4969b8ba91c14cdcf50f5e74547b734c04406914c470f8bd7415fd178c64,Domain_bbdd471e7bec0a95c3eb8a5728743b1bce2f6dab0b2978986c5684ade35a5d6b
r_subdomain,Domain_973b4969b8ba91c14cdcf50f5e74547b734c04406914c470f8bd7415fd178c64,Domain_9b58281fdaf53805839f3381f0a45b830fa41d3b6498171b4d02931179998db0
r_cert,Domain_8771670d71a25fe39be64f48ec3bf91539530da38157ab19d92f86588541ccaa,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_540d94246ca07652a1bda4f57c7bc4878b25c8a7f6ee234381c96f31b949f829,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_952b6c52905c23345b9cad393410ed04d18d0fde879f55f7ea2095dceab77393,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_e5b48b17e75cddb0391fb6aebc31d32df4fce90d0bc82111e6f4e08e49a25e6a,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_41e6236d0cc7b2d4406d525c8a7a1f0a788045867eaa227748e7e027934cba3f,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_d56e7dcd02ed2eb76658cea72154a3a3e31014b7427c1541203c1014ecaf1017,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_8d856e4dcde6321d04789926f9f0cb4ad86ec17d3556433857d8237a84ed76d6,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_dd154ab12c8cb28e9597bb0bbdce5d73fcb20b368c8c487647a9bc32b711daed,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_subdomain,Domain_8ef2729887c4dfc571cc99986c146816c48dbd2cc99a0da96694f1696bbf4d43,Domain_bb3c739e1c3a267364255e21cc6c62ec22a1fcdc6c92ccd2c608c3d168b54433
r_cert,Domain_8ef2729887c4dfc571cc99986c146816c48dbd2cc99a0da96694f1696bbf4d43,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_49f1932febbf099b2ecea57cb03b7c0d6d725fbbed3c91b1eda32ac70566f039,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_0ccab026e710c589f70e25ac933258bb29713770c80ed11944b44c5eb6b37c48,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
r_cert,Domain_9e02458dbec962c510736277b52ae0946beef4b00c8e642a75ad63bc29ed650c,Cert_5268f305a68fc6c269d0345b7b3626d48163b1aaea2e1328c443b82a408dfee7
