relation,source,target
r_cert,Domain_8e734452f781bdf7743713fb8165a5c5e996407a9772ec2aa42931244f9e9be9,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_8e734452f781bdf7743713fb8165a5c5e996407a9772ec2aa42931244f9e9be9,Domain_a5a42b8b598fb4e90dc20391e74a02841fb5cef5b0cbeb24d4255c100661e4c5
r_cert,Domain_10c03f686edfffdb82411bd46f37b405af767ac014454a6e8017197cc7bdb1ca,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_10c03f686edfffdb82411bd46f37b405af767ac014454a6e8017197cc7bdb1ca,IP_7684c8f10f610f43ee08221e7130c16b0d9d59035fbf0a55a641639af6a73676
r_dns_a,Domain_1fa54042cfd3c6875c9cc13e7ca97935e3ca1570f176dd33982c7c15181ea94e,IP_2010a036d0a461366ba6df52d118ce03f4ce457eb66fe623069429e11e365fec
r_cert,Domain_1fa54042cfd3c6875c9cc13e7ca97935e3ca1570f176dd33982c7c15181ea94e,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_6cbd513e4adc7da4e06f2d48ffb3619afb35b0aa677a2642effd4972d55c8b63,IP_96de0f0acab70d4fe3271fb04f78fad235a8d3f0602b9b3a4a90009ae56c7eec
r_cert,Domain_6cbd513e4adc7da4e06f2d48ffb3619afb35b0aa677a2642effd4972d55c8b63,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_3dfea8d232bce870a0f18d8e7499a3faed19d6c9f33b163713a5e7edbc668962,IP_7ee3ab446851258a0a7c0f8db0f4abbd2d05ee6b29e3ce3091308d9888fb3e6d
r_cert,Domain_3dfea8d232bce870a0f18d8e7499a3faed19d6c9f33b163713a5e7edbc668962,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_54ce04650aadd150d9e0aa4aa4583d9efdcc0b9cba2a22b9ecc7e21045893785,IP_cb61353035b8c14bd720ffb11632f5ec6731ede75b49d2a4b31019ff12075090
r_cert,Domain_54ce04650aadd150d9e0aa4aa4583d9efdcc0b9cba2a22b9ecc7e21045893785,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_a5a42b8b598fb4e90dc20391e74a02841fb5cef5b0cbeb24d4255c100661e4c5,IP_a7f69e52012fda7c364b0c8d5eeb3d070a3a8b409d941c3234fea32ed76fad98
r_cert,Domain_0436e72c9d788f9663b13fc36aec6cd68df151fb2fcb1826f22fb3bda2de1ae8,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_0436e72c9d788f9663b13fc36aec6cd68df151fb2fcb1826f22fb3bda2de1ae8,IP_7684c8f10f610f43ee08221e7130c16b0d9d59035fbf0a55a641639af6a73676
r_subdomain,Domain_0436e72c9d788f9663b13fc36aec6cd68df151fb2fcb1826f22fb3bda2de1ae8,Domain_66a23a255fa3e430f15df82e3a19d5d3c2e68d738080517af235ff6b917b0b3f
r_cert,Domain_4c8e1f336d72cce692a46d78b6033bdb55957c05fc4fd18b6d58f82af15028d0,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_4c8e1f336d72cce692a46d78b6033bdb55957c05fc4fd18b6d58f82af15028d0,IP_7684c8f10f610f43ee08221e7130c16b0d9d59035fbf0a55a641639af6a73676
r_subdomain,Domain_4c8e1f336d72cce692a46d78b6033bdb55957c05fc4fd18b6d58f82af15028d0,Domain_d671d66c13d21224bc35e149b417f931afa5444001ba3ba246901160b766c728
r_cert,Domain_bcdbea87803ed82c0f720316c8ead4af8baf14ace71e8a06d3ed07e8ced01caf,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_bcdbea87803ed82c0f720316c8ead4af8baf14ace71e8a06d3ed07e8ced01caf,IP_7684c8f10f610f43ee08221e7130c16b0d9d59035fbf0a55a641639af6a73676
r_subdomain,Domain_bcdbea87803ed82c0f720316c8ead4af8baf14ace71e8a06d3ed07e8ced01caf,Domain_53304a5cb3a0b80b06668bb4e70414e2946f2d115bf5d2c55451e622a5419986
r_whois_name,Domain_bcdbea87803ed82c0f720316c8ead4af8baf14ace71e8a06d3ed07e8ced01caf,Whois_Name_af9c8790603b2045d997ea7062e2fd93c931560ae48932b95f20085663878464
r_cert,Domain_66a23a255fa3e430f15df82e3a19d5d3c2e68d738080517af235ff6b917b0b3f,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_66a23a255fa3e430f15df82e3a19d5d3c2e68d738080517af235ff6b917b0b3f,IP_7684c8f10f610f43ee08221e7130c16b0d9d59035fbf0a55a641639af6a73676
r_cert,Domain_d671d66c13d21224bc35e149b417f931afa5444001ba3ba246901160b766c728,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_d671d66c13d21224bc35e149b417f931afa5444001ba3ba246901160b766c728,IP_7684c8f10f610f43ee08221e7130c16b0d9d59035fbf0a55a641639af6a73676
r_cert,Domain_d4ac3606158a61989e6fb1d2fc7001bc2d13b207bcbfde0d70f0ccac912dd085,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_d4ac3606158a61989e6fb1d2fc7001bc2d13b207bcbfde0d70f0ccac912dd085,IP_7684c8f10f610f43ee08221e7130c16b0d9d59035fbf0a55a641639af6a73676
r_subdomain,Domain_d4ac3606158a61989e6fb1d2fc7001bc2d13b207bcbfde0d70f0ccac912dd085,Domain_ba3f2c1961672e8bde2c4a0355ee417f72ca37190ce4fb6d829f52c85c7d3b0d
r_cert,Domain_14e37ade38df59617a0e0e5bd54e5940600347b33fb65caac7b5871115ae5ebe,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_14e37ade38df59617a0e0e5bd54e5940600347b33fb65caac7b5871115ae5ebe,IP_7684c8f10f610f43ee08221e7130c16b0d9d59035fbf0a55a641639af6a73676
r_subdomain,Domain_14e37ade38df59617a0e0e5bd54e5940600347b33fb65caac7b5871115ae5ebe,Domain_aa27d96b8c22c653a998a45298cf451b1b368bec193a9503fa6489bf8c61d240
r_dns_a,Domain_6197e4a5d264fc893481286f33c119588313d00f7c9eb408d686729ff251be91,IP_cfcb3f970117966c4574178e7765f009abecc08c09212995f75fb5b229878649
r_cert,Domain_6197e4a5d264fc893481286f33c119588313d00f7c9eb408d686729ff251be91,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_cert,Domain_53304a5cb3a0b80b06668bb4e70414e2946f2d115bf5d2c55451e622a5419986,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_53304a5cb3a0b80b06668bb4e70414e2946f2d115bf5d2c55451e622a5419986,IP_7684c8f10f610f43ee08221e7130c16b0d9d59035fbf0a55a641639af6a73676
r_cert,Domain_ba3f2c1961672e8bde2c4a0355ee417f72ca37190ce4fb6d829f52c85c7d3b0d,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_ba3f2c1961672e8bde2c4a0355ee417f72ca37190ce4fb6d829f52c85c7d3b0d,IP_7684c8f10f610f43ee08221e7130c16b0d9d59035fbf0a55a641639af6a73676
r_cert,Domain_aa27d96b8c22c653a998a45298cf451b1b368bec193a9503fa6489bf8c61d240,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_aa27d96b8c22c653a998a45298cf451b1b368bec193a9503fa6489bf8c61d240,IP_7684c8f10f610f43ee08221e7130c16b0d9d59035fbf0a55a641639af6a73676
r_dns_a,Domain_eebd6a1526869936ba876845fdd2c2efa034f0edfd6af624257e9056595527c9,IP_2010a036d0a461366ba6df52d118ce03f4ce457eb66fe623069429e11e365fec
r_cert,Domain_eebd6a1526869936ba876845fdd2c2efa034f0edfd6af624257e9056595527c9,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_eebd6a1526869936ba876845fdd2c2efa034f0edfd6af624257e9056595527c9,Domain_e51dcd33b6a661e9b89d15639d815f421c57e916f5ed66e6efca20292c818aab
r_dns_a,Domain_d32c92ad9f5dc41b8ec480d5f1c0b5db96cb38971f03ec423ed8b8e41dbf44fe,IP_9a80f02df88da6a5c2523964322b7354571020ebff3f2f1046df806a20538a11
r_cert,Domain_d32c92ad9f5dc41b8ec480d5f1c0b5db96cb38971f03ec423ed8b8e41dbf44fe,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_e51dcd33b6a661e9b89d15639d815f421c57e916f5ed66e6efca20292c818aab,IP_2010a036d0a461366ba6df52d118ce03f4ce457eb66fe623069429e11e365fec
r_dns_a,Domain_f752837b82948662f1ce93f07f5a952ccdcb384501c0570b507aac0d520a701c,IP_2010a036d0a461366ba6df52d118ce03f4ce457eb66fe623069429e11e365fec
r_cert,Domain_f752837b82948662f1ce93f07f5a952ccdcb384501c0570b507aac0d520a701c,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_f752837b82948662f1ce93f07f5a952ccdcb384501c0570b507aac0d520a701c,Domain_b9cee62c59a1126f9635ce6a70db149dbce2d26bcb2fb951fbec3bdd2777a35b
r_dns_a,Domain_4da133c97bc577c861b5089419a2520201ba12a88237eecbf8425eba31c66a04,IP_705ffff60651d23c16b4506ef54dfdba695d0563116addbb089d57acfcba8e6a
r_cert,Domain_4da133c97bc577c861b5089419a2520201ba12a88237eecbf8425eba31c66a04,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_b9cee62c59a1126f9635ce6a70db149dbce2d26bcb2fb951fbec3bdd2777a35b,IP_2010a036d0a461366ba6df52d118ce03f4ce457eb66fe623069429e11e365fec
r_dns_a,Domain_e316466b38cc5726c376da6257d794a4665b44b25e008ff45b6adaaafc8bd225,IP_b5e4743afb5a2b48a64f5aa6251784a3d1e2afc14d44586bde8a1e738e44c6bb
r_cert,Domain_e316466b38cc5726c376da6257d794a4665b44b25e008ff45b6adaaafc8bd225,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_37faf1e04046841afff3a5731767e4a8e9e1768a297038942067981f49752e77,IP_4b9267d4b8cd45b884cab4f4deeded52ef94fb7c9c0442b4a3aa3201dae85728
r_cert,Domain_37faf1e04046841afff3a5731767e4a8e9e1768a297038942067981f49752e77,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_cfc17f5fc5b6c4b7943c5d0579265f548219ec421f158be8206757d610f14a96,IP_d7228fc706ffc9d7b177025ce8c04b3e1965fa0d663f39219da3147655110b4e
r_cert,Domain_cfc17f5fc5b6c4b7943c5d0579265f548219ec421f158be8206757d610f14a96,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_6051a38a84645c3fe2f96fd2532ed9860dab21ac0d6af4b683b27f42c054fecb,IP_4b9267d4b8cd45b884cab4f4deeded52ef94fb7c9c0442b4a3aa3201dae85728
r_cert,Domain_6051a38a84645c3fe2f96fd2532ed9860dab21ac0d6af4b683b27f42c054fecb,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_4cf07b4335b65c969da347f52ebc51fec6140ff2833f7700507c2ca9fd5cbd1f,IP_cc3976c10dda26e27987ec81c5dbbcd14bac94807e6010a995bfd007d6f5131b
r_cert,Domain_4cf07b4335b65c969da347f52ebc51fec6140ff2833f7700507c2ca9fd5cbd1f,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_9637aa8f3d96a96cb346e48f0819533ad0f81591b4f564f813c592c6a63df031,IP_cc3976c10dda26e27987ec81c5dbbcd14bac94807e6010a995bfd007d6f5131b
r_cert,Domain_9637aa8f3d96a96cb346e48f0819533ad0f81591b4f564f813c592c6a63df031,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_7c6d555c11c12e88e71080657de3768e423397d0749d32bde15fd69f17bfe890,IP_81e4c4c02bdf578494fea8c3e79a5bbaa4b2a740c5d35ebdeba5f7bd2125b423
r_cert,Domain_7c6d555c11c12e88e71080657de3768e423397d0749d32bde15fd69f17bfe890,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_e124e30f0b9f19d6c0718026fd00ae2d31a4e9021e686f21835dddb194b2d127,IP_d7228fc706ffc9d7b177025ce8c04b3e1965fa0d663f39219da3147655110b4e
r_cert,Domain_e124e30f0b9f19d6c0718026fd00ae2d31a4e9021e686f21835dddb194b2d127,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_7fe7947ef4e91da26319312b4504864e3de9ab32512d196b4b8ba34891b5fdd4,IP_75211a29df51cd95b4698e169b096a4760c831c6d299f9b1a8c6768d9b866e1b
r_cert,Domain_7fe7947ef4e91da26319312b4504864e3de9ab32512d196b4b8ba34891b5fdd4,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_c1fa8e2eb91c38a0cf5a4716bf9c5afc84f385b6916c97b0663342cf28f3817d,IP_b5e4743afb5a2b48a64f5aa6251784a3d1e2afc14d44586bde8a1e738e44c6bb
r_cert,Domain_c1fa8e2eb91c38a0cf5a4716bf9c5afc84f385b6916c97b0663342cf28f3817d,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_d71613ba78c2c36742196f73767513a67eb456b9de1fae75c94dd582af48157a,IP_a7f69e52012fda7c364b0c8d5eeb3d070a3a8b409d941c3234fea32ed76fad98
r_cert,Domain_d71613ba78c2c36742196f73767513a67eb456b9de1fae75c94dd582af48157a,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_d71613ba78c2c36742196f73767513a67eb456b9de1fae75c94dd582af48157a,Domain_9776b112aa6fa8a07f7dcd8953e0cb07f8585f4e43b6ea8aa1c3e0b483838de4
r_dns_a,Domain_39bedc12252951538f00be7773e262bb2850943e16d42b0b52ddcc34cab72d15,IP_705ffff60651d23c16b4506ef54dfdba695d0563116addbb089d57acfcba8e6a
r_cert,Domain_39bedc12252951538f00be7773e262bb2850943e16d42b0b52ddcc34cab72d15,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_8235a7f790e9aa190c1a9f86306617088c7f81e6dc0ff3cf0aeb6d16c84bd435,IP_cfcb3f970117966c4574178e7765f009abecc08c09212995f75fb5b229878649
r_cert,Domain_8235a7f790e9aa190c1a9f86306617088c7f81e6dc0ff3cf0aeb6d16c84bd435,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_213009f529c5816aac8a1002b4ac5c3b6fb67405cb94b88bc0cb88d7828324cd,IP_cad12a4cb5c2e2432ed8c288f45f97a98d53e2c54da726d2370b6d95adc40de5
r_cert,Domain_213009f529c5816aac8a1002b4ac5c3b6fb67405cb94b88bc0cb88d7828324cd,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_39bce505dd4a85563ae9e8b01816da6af751893bfa8f3304526bac961658320d,IP_75211a29df51cd95b4698e169b096a4760c831c6d299f9b1a8c6768d9b866e1b
r_cert,Domain_39bce505dd4a85563ae9e8b01816da6af751893bfa8f3304526bac961658320d,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_50fd9581503912352c19ea0ab99fc1352880043b8c6a0c697303f7da74ff1b24,IP_cad12a4cb5c2e2432ed8c288f45f97a98d53e2c54da726d2370b6d95adc40de5
r_cert,Domain_50fd9581503912352c19ea0ab99fc1352880043b8c6a0c697303f7da74ff1b24,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_5411ca4f7a79d14ecdaf04f2684369b1c1b6c7481aa9acc3bac20384aaeb4781,IP_7ee3ab446851258a0a7c0f8db0f4abbd2d05ee6b29e3ce3091308d9888fb3e6d
r_cert,Domain_5411ca4f7a79d14ecdaf04f2684369b1c1b6c7481aa9acc3bac20384aaeb4781,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_5411ca4f7a79d14ecdaf04f2684369b1c1b6c7481aa9acc3bac20384aaeb4781,Domain_781e428c2a18bac79189ecb194e5fa2395c0d7ce7b9b9eca1626272df88a0fe6
r_dns_a,Domain_e53ec8243fc1da2e3cadb03f51f6ffb26262d98f37776bdf89839289eae55d02,IP_81e4c4c02bdf578494fea8c3e79a5bbaa4b2a740c5d35ebdeba5f7bd2125b423
r_cert,Domain_e53ec8243fc1da2e3cadb03f51f6ffb26262d98f37776bdf89839289eae55d02,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_a1098ccd3c8b44362070f30fbf59a62bf4a63859b53afa3de7900f6c05f29d09,IP_96de0f0acab70d4fe3271fb04f78fad235a8d3f0602b9b3a4a90009ae56c7eec
r_cert,Domain_a1098ccd3c8b44362070f30fbf59a62bf4a63859b53afa3de7900f6c05f29d09,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_a1098ccd3c8b44362070f30fbf59a62bf4a63859b53afa3de7900f6c05f29d09,Domain_fa8d45b451ab1c4bb957f999f77b684c50960778b242ad0e2eb5d0e488b23b8b
r_dns_a,Domain_fa8d45b451ab1c4bb957f999f77b684c50960778b242ad0e2eb5d0e488b23b8b,IP_96de0f0acab70d4fe3271fb04f78fad235a8d3f0602b9b3a4a90009ae56c7eec
r_cert,Domain_fa8d45b451ab1c4bb957f999f77b684c50960778b242ad0e2eb5d0e488b23b8b,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_973f06b458fac6279259f4d3aaf9943dcca33755e2c374cfafed9e512c8c0967,IP_7ee3ab446851258a0a7c0f8db0f4abbd2d05ee6b29e3ce3091308d9888fb3e6d
r_subdomain,Domain_973f06b458fac6279259f4d3aaf9943dcca33755e2c374cfafed9e512c8c0967,Domain_defa32617105b9b7d2847aed53017ad20000f9d0723bc9952ac31513c2ec6960
r_dns_a,Domain_defa32617105b9b7d2847aed53017ad20000f9d0723bc9952ac31513c2ec6960,IP_7ee3ab446851258a0a7c0f8db0f4abbd2d05ee6b29e3ce3091308d9888fb3e6d
r_cert,Domain_defa32617105b9b7d2847aed53017ad20000f9d0723bc9952ac31513c2ec6960,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_781e428c2a18bac79189ecb194e5fa2395c0d7ce7b9b9eca1626272df88a0fe6,IP_7ee3ab446851258a0a7c0f8db0f4abbd2d05ee6b29e3ce3091308d9888fb3e6d
r_cert,Domain_781e428c2a18bac79189ecb194e5fa2395c0d7ce7b9b9eca1626272df88a0fe6,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_5c1f26c85ac4439ed600fd5d8ddecff04e05cd12014dfa506d476fe800b94cc5,IP_cb61353035b8c14bd720ffb11632f5ec6731ede75b49d2a4b31019ff12075090
r_cert,Domain_5c1f26c85ac4439ed600fd5d8ddecff04e05cd12014dfa506d476fe800b94cc5,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_5c1f26c85ac4439ed600fd5d8ddecff04e05cd12014dfa506d476fe800b94cc5,Domain_68a81011f40a3fd72e2828c44bd107d70228d895934fc348fd9e41f0e626233d
r_dns_a,Domain_68a81011f40a3fd72e2828c44bd107d70228d895934fc348fd9e41f0e626233d,IP_cb61353035b8c14bd720ffb11632f5ec6731ede75b49d2a4b31019ff12075090
r_cert,Domain_68a81011f40a3fd72e2828c44bd107d70228d895934fc348fd9e41f0e626233d,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_80649565f8ee37cf37c433ba35aea119763c4567f51b657d361442968bb70558,IP_cb69a11246851a0c6d7cdd2af5926b74d1b8c095799e6d8c0a74e7230d4706de
r_cert,Domain_80649565f8ee37cf37c433ba35aea119763c4567f51b657d361442968bb70558,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_80649565f8ee37cf37c433ba35aea119763c4567f51b657d361442968bb70558,Domain_e26e2305f9f752282a3963841529a995edd7d1aceacb2942b9dcf76276560b27
r_dns_a,Domain_e26e2305f9f752282a3963841529a995edd7d1aceacb2942b9dcf76276560b27,IP_cb69a11246851a0c6d7cdd2af5926b74d1b8c095799e6d8c0a74e7230d4706de
r_cert,Domain_e26e2305f9f752282a3963841529a995edd7d1aceacb2942b9dcf76276560b27,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_905ec49c5e5ab15aad520460a950ef9d65d48b1b43a1ee57d1e7b162b18bab56,IP_e322ee6cdcc26522679bd7205e06250c6d77eac394014db263ebcf3f76e9fd88
r_cert,Domain_905ec49c5e5ab15aad520460a950ef9d65d48b1b43a1ee57d1e7b162b18bab56,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_905ec49c5e5ab15aad520460a950ef9d65d48b1b43a1ee57d1e7b162b18bab56,Domain_bd8919f33955b00380d42cb34c1fb271f1b88133543c3978cb776334d471ee4f
r_dns_a,Domain_bd8919f33955b00380d42cb34c1fb271f1b88133543c3978cb776334d471ee4f,IP_e322ee6cdcc26522679bd7205e06250c6d77eac394014db263ebcf3f76e9fd88
r_cert,Domain_bd8919f33955b00380d42cb34c1fb271f1b88133543c3978cb776334d471ee4f,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_9776b112aa6fa8a07f7dcd8953e0cb07f8585f4e43b6ea8aa1c3e0b483838de4,IP_a7f69e52012fda7c364b0c8d5eeb3d070a3a8b409d941c3234fea32ed76fad98
r_cert,Domain_9776b112aa6fa8a07f7dcd8953e0cb07f8585f4e43b6ea8aa1c3e0b483838de4,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_dns_a,Domain_a474939778c565cbf2ab89dd3e68594e76844d5285470f755c946c41307b62f1,IP_a7f69e52012fda7c364b0c8d5eeb3d070a3a8b409d941c3234fea32ed76fad98
r_cert,Domain_a474939778c565cbf2ab89dd3e68594e76844d5285470f755c946c41307b62f1,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
r_subdomain,Domain_a474939778c565cbf2ab89dd3e68594e76844d5285470f755c946c41307b62f1,Domain_0b2253754dd17e045e92f48ca02ec0c27e0e71368f966d827f4a4daa3701263f
r_dns_a,Domain_0b2253754dd17e045e92f48ca02ec0c27e0e71368f966d827f4a4daa3701263f,IP_a7f69e52012fda7c364b0c8d5eeb3d070a3a8b409d941c3234fea32ed76fad98
r_cert,Domain_0b2253754dd17e045e92f48ca02ec0c27e0e71368f966d827f4a4daa3701263f,Cert_3aa9c13836903efd1bfd8b9d39b60438924486a90573544d7372259df4bd68ea
