relation,source,target
r_cidr,IP_180ec840d57b66390033e9f0145b6dc76a7213c42d0992faeaaf5719ba7273a2,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_180ec840d57b66390033e9f0145b6dc76a7213c42d0992faeaaf5719ba7273a2,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_dns_a,Domain_32ef6b395c5e272a588c5acad24eb95138902568ee9570449f10b8aa05617ded,IP_94fb4d47d3920b6a5b74a8ce9e304377460fdffdf6582eca97eda2037bbe0b47
r_cert,Domain_9b137c5215788c8e66a5ea2d45c7ec3af81d5b1521610b166b109a6701324742,Cert_90251c3412b1d10fed822153d9877b1dcb2eed0b35c174b2b1f8b1a58de9bc7f
r_cert,Domain_a88a6cd85f263a3134a29041118fdba220f058b1ad1ee1ccd7d38802eb08b3f1,Cert_90251c3412b1d10fed822153d9877b1dcb2eed0b35c174b2b1f8b1a58de9bc7f
r_cert,Domain_2bc0e345c32f9a28d7f96467187e65ca0c1fb3c870eb762bacc2e93af6aad961,Cert_90251c3412b1d10fed822153d9877b1dcb2eed0b35c174b2b1f8b1a58de9bc7f
r_cname,Domain_4b2be07ec35176f87c29d0a8201e320d76b85257899fe50ed53bd381eb0a6459,Domain_44ea0fc049750533fd490ba1b1867062d168c57e36f5ce40469512800c4a2f27
r_subdomain,Domain_0a641ed768cee0673f6f23cb056fb60d3edc18079d6b63a9e76d24082cf329e8,Domain_2bc0e345c32f9a28d7f96467187e65ca0c1fb3c870eb762bacc2e93af6aad961
r_subdomain,Domain_0a641ed768cee0673f6f23cb056fb60d3edc18079d6b63a9e76d24082cf329e8,Domain_bc9c0f77d9f87ea79b2f49a0f3079e7e93fbf06162d7cd89066ae95a18ce05cf
r_cert,Domain_0a641ed768cee0673f6f23cb056fb60d3edc18079d6b63a9e76d24082cf329e8,Cert_90251c3412b1d10fed822153d9877b1dcb2eed0b35c174b2b1f8b1a58de9bc7f
r_dns_a,Domain_4988530504aecaf8ce6965e5a25889682716bae0d3001f83ef5c2ea5a1aa50d7,IP_818dd622a130f04e0857bd0276f4dacb32ee046d46605f35cb8bac9999c42f19
r_cert,Domain_4988530504aecaf8ce6965e5a25889682716bae0d3001f83ef5c2ea5a1aa50d7,Cert_9c2573ab65a8b7f2b29473065403aedc3a118a7fd1298c17c97513a23bf661f1
r_cname,Domain_4988530504aecaf8ce6965e5a25889682716bae0d3001f83ef5c2ea5a1aa50d7,Domain_d7632006adfa48173b7791317e2c14bc5633a782816812fca33d198c5ac65844
r_cert_chain,Cert_9c2573ab65a8b7f2b29473065403aedc3a118a7fd1298c17c97513a23bf661f1,Cert_dac7fb291ac0dc425fadb42a11a9ad5ec126f265fc5a2c7e536cd3903917c586
r_cidr,IP_818dd622a130f04e0857bd0276f4dacb32ee046d46605f35cb8bac9999c42f19,IP_CIDR_d30545b68b5fef70ab03d615cca69d0d8346498ccf24bd0389fd290110c491e5
r_cert_chain,Cert_c0d00a3cff5fec1cf204007339f4e82354db0a8f3c151156ff52020f64239200,Cert_a91593a45b6eceaae2a0478cc243543184d325720bc3f19f91982450b6af57e2
r_cidr,IP_0458088d7526210a3de82f8c7bf290613c96c823d69b2c21da56ad6d5c57e3fd,IP_CIDR_58c32c1223125ca00ff746dc81263fecc04c50ee7777fe70690bafb233c62c3b
r_cert,Domain_4a574ffed389ef750ce9cbac62946a3be659eb701338d7a8a6e7d6cf7a296160,Cert_c0d00a3cff5fec1cf204007339f4e82354db0a8f3c151156ff52020f64239200
r_dns_a,Domain_4a574ffed389ef750ce9cbac62946a3be659eb701338d7a8a6e7d6cf7a296160,IP_0458088d7526210a3de82f8c7bf290613c96c823d69b2c21da56ad6d5c57e3fd
r_cname,Domain_4a574ffed389ef750ce9cbac62946a3be659eb701338d7a8a6e7d6cf7a296160,Domain_f46d307d274bb9a830daa368b0cd60b60b11a19245f69807b22270e54720699d
r_cidr,IP_69a9464a6a800a5bd8a3635e8912467cb0c447cb90d3efe4adf77f3b4d9b6901,IP_CIDR_bac2f95f7acb5ee6dfaa441a3fa0739a4e614be4488d6894e770b5a6cbe7b9d9
r_dns_a,Domain_4a17a04e1db069c8eee11f9506ffa28eb0e7b2ec45d56a554598e236313e3a6f,IP_fd1466e72d137176ee7d85c8b1d286fdfba318ff80048df9c18155704c997088
r_dns_a,Domain_9b137c5215788c8e66a5ea2d45c7ec3af81d5b1521610b166b109a6701324742,IP_2eec711d731faa1b677c62cb897e58cc1c296c1f9864abd447dec6b04b6cea0f
r_cname,Domain_9b137c5215788c8e66a5ea2d45c7ec3af81d5b1521610b166b109a6701324742,Domain_bc9c0f77d9f87ea79b2f49a0f3079e7e93fbf06162d7cd89066ae95a18ce05cf
r_cert,Domain_9b137c5215788c8e66a5ea2d45c7ec3af81d5b1521610b166b109a6701324742,Cert_392d981eaf712a3ecb8553b3b90974d538e484bad7ccff19f6ef89d1b6456226
r_dns_a,Domain_b0db5e33bb91089520046ff41da4b0d81d7a0fbe23e1046106554c79f8c8659c,IP_4388239df158d109a77362b1005f194160349eb19f4882e017c8316af464f9c2
r_dns_a,Domain_afd826ef13c05bc22f4781e7ad58b8cf5a2b66fc0b65b94cefee484aca14bcaf,IP_e9d4d0c9b504b782a7e04f78cf471fc52abba41c1330dec1bd5cfb583add10ce
r_cert,Domain_afd826ef13c05bc22f4781e7ad58b8cf5a2b66fc0b65b94cefee484aca14bcaf,Cert_392d981eaf712a3ecb8553b3b90974d538e484bad7ccff19f6ef89d1b6456226
r_subdomain,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3,Domain_d7632006adfa48173b7791317e2c14bc5633a782816812fca33d198c5ac65844
r_subdomain,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3,Domain_44ea0fc049750533fd490ba1b1867062d168c57e36f5ce40469512800c4a2f27
r_subdomain,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3,Domain_d544953df628ea3b0268350be0b607e25f954435ac8582ab50205c7bc48c5685
r_subdomain,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3,Domain_b6ae03c6b2e79be5e1f2b2938fb27069996d9a29daa6e3e8f63da65a7baba520
r_dns_a,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3,IP_fd1466e72d137176ee7d85c8b1d286fdfba318ff80048df9c18155704c997088
r_cert,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3,Cert_90251c3412b1d10fed822153d9877b1dcb2eed0b35c174b2b1f8b1a58de9bc7f
r_cname,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3,Domain_4a17a04e1db069c8eee11f9506ffa28eb0e7b2ec45d56a554598e236313e3a6f
r_subdomain,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3,Domain_366244592364299707e33731d928c96df664d8beabce7066f2399687d9c81261
r_subdomain,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3,Domain_f3554b666038baffa5814c319d3053ee2c2eb30d31d0ef509a1a463386b69845
r_subdomain,Domain_e3369e0ef3b008c440077a7465e496d36d0286399c9bae4015abd4858fd8556f,Domain_4988530504aecaf8ce6965e5a25889682716bae0d3001f83ef5c2ea5a1aa50d7
r_asn,IP_fd1466e72d137176ee7d85c8b1d286fdfba318ff80048df9c18155704c997088,ASN_204fe77913b09bf54e1c2f00774ec8ca0cb2836ce0e422dc5a658c54cf5bf7f5
r_dns_a,Domain_d8067b3dfbf9a217a2d5fc56e149e431728813a43eed406a79a7bfd10ce87644,IP_0458088d7526210a3de82f8c7bf290613c96c823d69b2c21da56ad6d5c57e3fd
r_cert_chain,Cert_90251c3412b1d10fed822153d9877b1dcb2eed0b35c174b2b1f8b1a58de9bc7f,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_dns_a,Domain_44ea0fc049750533fd490ba1b1867062d168c57e36f5ce40469512800c4a2f27,IP_69a9464a6a800a5bd8a3635e8912467cb0c447cb90d3efe4adf77f3b4d9b6901
r_dns_a,Domain_e5faee798ab94195e75d453c625b9778a33b5df78d7b2c28e012c689836cfe9a,IP_94fb4d47d3920b6a5b74a8ce9e304377460fdffdf6582eca97eda2037bbe0b47
r_subdomain,Domain_d6dfb3e736645aab30612eb02feeabfec744c67c658c334c49fb41231b8b42ef,Domain_4b2be07ec35176f87c29d0a8201e320d76b85257899fe50ed53bd381eb0a6459
r_cert,Domain_4a17a04e1db069c8eee11f9506ffa28eb0e7b2ec45d56a554598e236313e3a6f,Cert_90251c3412b1d10fed822153d9877b1dcb2eed0b35c174b2b1f8b1a58de9bc7f
r_dns_a,Domain_dd8939ede57b0c0f8a387609441c69399a0ef4ab7516a6e927b8b86d10a95b12,IP_2eec711d731faa1b677c62cb897e58cc1c296c1f9864abd447dec6b04b6cea0f
r_cname,Domain_dd8939ede57b0c0f8a387609441c69399a0ef4ab7516a6e927b8b86d10a95b12,Domain_bc9c0f77d9f87ea79b2f49a0f3079e7e93fbf06162d7cd89066ae95a18ce05cf
r_cert,Domain_dd8939ede57b0c0f8a387609441c69399a0ef4ab7516a6e927b8b86d10a95b12,Cert_90251c3412b1d10fed822153d9877b1dcb2eed0b35c174b2b1f8b1a58de9bc7f
r_subdomain,Domain_dd8939ede57b0c0f8a387609441c69399a0ef4ab7516a6e927b8b86d10a95b12,Domain_9b137c5215788c8e66a5ea2d45c7ec3af81d5b1521610b166b109a6701324742
r_cidr,IP_e9d4d0c9b504b782a7e04f78cf471fc52abba41c1330dec1bd5cfb583add10ce,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_request_jump,Domain_f3554b666038baffa5814c319d3053ee2c2eb30d31d0ef509a1a463386b69845,Domain_b0db5e33bb91089520046ff41da4b0d81d7a0fbe23e1046106554c79f8c8659c
r_subdomain,Domain_f3554b666038baffa5814c319d3053ee2c2eb30d31d0ef509a1a463386b69845,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3
r_dns_a,Domain_f3554b666038baffa5814c319d3053ee2c2eb30d31d0ef509a1a463386b69845,IP_180ec840d57b66390033e9f0145b6dc76a7213c42d0992faeaaf5719ba7273a2
r_whois_phone,Domain_f3554b666038baffa5814c319d3053ee2c2eb30d31d0ef509a1a463386b69845,Whois_Phone_2ed398f49cf52be8e3f9cbf82be998d9ac2ba656d1ea1491baf026bb989531f1
r_whois_email,Domain_f3554b666038baffa5814c319d3053ee2c2eb30d31d0ef509a1a463386b69845,Whois_Email_62fe1d0691991999225c173a7c6b4da96e9d590457cfb31befb84fc0e980c15e
r_whois_name,Domain_f3554b666038baffa5814c319d3053ee2c2eb30d31d0ef509a1a463386b69845,Whois_Name_d93c941eef173511e77515af6861025e9a2a52d597e27bf1825961c2690e66cd
r_request_jump,Domain_f3554b666038baffa5814c319d3053ee2c2eb30d31d0ef509a1a463386b69845,Domain_9b137c5215788c8e66a5ea2d45c7ec3af81d5b1521610b166b109a6701324742
r_request_jump,Domain_f3554b666038baffa5814c319d3053ee2c2eb30d31d0ef509a1a463386b69845,Domain_afd826ef13c05bc22f4781e7ad58b8cf5a2b66fc0b65b94cefee484aca14bcaf
r_dns_a,Domain_f3554b666038baffa5814c319d3053ee2c2eb30d31d0ef509a1a463386b69845,IP_e9d4d0c9b504b782a7e04f78cf471fc52abba41c1330dec1bd5cfb583add10ce
r_cert,Domain_f3554b666038baffa5814c319d3053ee2c2eb30d31d0ef509a1a463386b69845,Cert_392d981eaf712a3ecb8553b3b90974d538e484bad7ccff19f6ef89d1b6456226
r_cidr,IP_94fb4d47d3920b6a5b74a8ce9e304377460fdffdf6582eca97eda2037bbe0b47,IP_CIDR_49d294fbef2603b2c82189a6f066af77385549a0c1eed46d3fa85d9ffc43b3d6
r_asn,IP_94fb4d47d3920b6a5b74a8ce9e304377460fdffdf6582eca97eda2037bbe0b47,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_whois_phone,Domain_1d8e02f35e2cba9afb64a653aec2d7703559001c9d4f24c9b119eba50c47df10,Whois_Phone_3c7409957132fe5ac233d4dd715dd018be212923b746abf8a94a96eb905fb8fb
r_whois_email,Domain_1d8e02f35e2cba9afb64a653aec2d7703559001c9d4f24c9b119eba50c47df10,Whois_Email_91e0f65f5e2ade2b90edc1f31fe989f138a39f35650688c2da28ebb5ba29a7d8
r_whois_name,Domain_1d8e02f35e2cba9afb64a653aec2d7703559001c9d4f24c9b119eba50c47df10,Whois_Name_9bf9ce0d5302876657f37557cd8beb6dde7fb29f56370227ca7452c0904328f2
r_cname,Domain_af23525535ccfd70c339f0944089374081c0862fe603ebe737145e22a587c9f9,Domain_e5faee798ab94195e75d453c625b9778a33b5df78d7b2c28e012c689836cfe9a
r_dns_a,Domain_1d8e02f35e2cba9afb64a653aec2d7703559001c9d4f24c9b119eba50c47df10,IP_94fb4d47d3920b6a5b74a8ce9e304377460fdffdf6582eca97eda2037bbe0b47
r_cidr,IP_fd1466e72d137176ee7d85c8b1d286fdfba318ff80048df9c18155704c997088,IP_CIDR_7b93e45cc9b560884040a75d3daa888a4d54c9e7aa897447b1e25d675f0c7397
r_cname,Domain_cee489b4e75d3b79f86fc13516688cb4ed6a84e39f139f25014bf97c0d7bfbf1,Domain_f3554b666038baffa5814c319d3053ee2c2eb30d31d0ef509a1a463386b69845
r_whois_phone,Domain_cee489b4e75d3b79f86fc13516688cb4ed6a84e39f139f25014bf97c0d7bfbf1,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_whois_email,Domain_cee489b4e75d3b79f86fc13516688cb4ed6a84e39f139f25014bf97c0d7bfbf1,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_whois_name,Domain_cee489b4e75d3b79f86fc13516688cb4ed6a84e39f139f25014bf97c0d7bfbf1,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_dns_a,Domain_cee489b4e75d3b79f86fc13516688cb4ed6a84e39f139f25014bf97c0d7bfbf1,IP_e9d4d0c9b504b782a7e04f78cf471fc52abba41c1330dec1bd5cfb583add10ce
r_cert,Domain_cee489b4e75d3b79f86fc13516688cb4ed6a84e39f139f25014bf97c0d7bfbf1,Cert_392d981eaf712a3ecb8553b3b90974d538e484bad7ccff19f6ef89d1b6456226
r_cname,Domain_91de97019b99f9e4b03f9d1bec9fd8925b15a3687a10ea0124baab42e36170b7,Domain_f3554b666038baffa5814c319d3053ee2c2eb30d31d0ef509a1a463386b69845
r_whois_phone,Domain_91de97019b99f9e4b03f9d1bec9fd8925b15a3687a10ea0124baab42e36170b7,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_whois_email,Domain_91de97019b99f9e4b03f9d1bec9fd8925b15a3687a10ea0124baab42e36170b7,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_whois_name,Domain_91de97019b99f9e4b03f9d1bec9fd8925b15a3687a10ea0124baab42e36170b7,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_subdomain,Domain_91de97019b99f9e4b03f9d1bec9fd8925b15a3687a10ea0124baab42e36170b7,Domain_cee489b4e75d3b79f86fc13516688cb4ed6a84e39f139f25014bf97c0d7bfbf1
r_dns_a,Domain_91de97019b99f9e4b03f9d1bec9fd8925b15a3687a10ea0124baab42e36170b7,IP_e9d4d0c9b504b782a7e04f78cf471fc52abba41c1330dec1bd5cfb583add10ce
r_cert,Domain_91de97019b99f9e4b03f9d1bec9fd8925b15a3687a10ea0124baab42e36170b7,Cert_392d981eaf712a3ecb8553b3b90974d538e484bad7ccff19f6ef89d1b6456226
r_whois_phone,Domain_c58c149eec59bb14b0c102a0f303d4c20366926b5c3206555d2937474124beb9,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_whois_email,Domain_c58c149eec59bb14b0c102a0f303d4c20366926b5c3206555d2937474124beb9,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_whois_name,Domain_c58c149eec59bb14b0c102a0f303d4c20366926b5c3206555d2937474124beb9,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_dns_a,Domain_c58c149eec59bb14b0c102a0f303d4c20366926b5c3206555d2937474124beb9,IP_94fb4d47d3920b6a5b74a8ce9e304377460fdffdf6582eca97eda2037bbe0b47
r_dns_a,Domain_bc9c0f77d9f87ea79b2f49a0f3079e7e93fbf06162d7cd89066ae95a18ce05cf,IP_2eec711d731faa1b677c62cb897e58cc1c296c1f9864abd447dec6b04b6cea0f
r_whois_phone,Domain_61befc7014010dffed9239b8a133396e1a88fa822703b677b123268eb16be3f7,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_whois_email,Domain_61befc7014010dffed9239b8a133396e1a88fa822703b677b123268eb16be3f7,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_whois_name,Domain_61befc7014010dffed9239b8a133396e1a88fa822703b677b123268eb16be3f7,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_subdomain,Domain_61befc7014010dffed9239b8a133396e1a88fa822703b677b123268eb16be3f7,Domain_c58c149eec59bb14b0c102a0f303d4c20366926b5c3206555d2937474124beb9
r_dns_a,Domain_61befc7014010dffed9239b8a133396e1a88fa822703b677b123268eb16be3f7,IP_94fb4d47d3920b6a5b74a8ce9e304377460fdffdf6582eca97eda2037bbe0b47
r_cert,Domain_bc9c0f77d9f87ea79b2f49a0f3079e7e93fbf06162d7cd89066ae95a18ce05cf,Cert_90251c3412b1d10fed822153d9877b1dcb2eed0b35c174b2b1f8b1a58de9bc7f
