relation,source,target
r_dns_a,Domain_44d4cd1e424d7b0697631615cebb6e73d1df463c104e2152c9f9622fe0fa7b07,IP_1c44d861d7347b8764e642e5facfdbcee5defd0df939ab82a4b7ea5162f13dae
r_subdomain,Domain_36da5a936395000366538006d656a84a353b027cedc0a5bda7f3bb9c2020512e,Domain_8c5e3c839e6f85b85b4fb6dbdcbd59a1ef2d7c39f8d5577b86518cd98a765250
r_dns_a,Domain_36da5a936395000366538006d656a84a353b027cedc0a5bda7f3bb9c2020512e,IP_136a30fb09124d6fdade3e3ffbf46c3708f361e40ed011b7f27ade91a5a30f92
r_dns_a,Domain_daddc3d90c6c61b1b5cdf29ac3647374812ca1fa156d7c1f2a66634b17cb56fa,IP_9edf8b9fe5f466067d324978646b56ef50d444508c44d9a679fff05c946fef38
r_dns_a,Domain_63bfb4acc7b5483596644c5dba4b779a5510391cd0394b18eb3fb8856c82941e,IP_cb1599ff775ee3d0e849b13524ace44eb7503e97fb6108bfac0bcb985dd9d646
r_subdomain,Domain_dbff52a0b90dddedf5e024478c06391548e7a78aa2e234f1213ff2805350a5ae,Domain_63bfb4acc7b5483596644c5dba4b779a5510391cd0394b18eb3fb8856c82941e
r_dns_a,Domain_98b955b9fbe9a67b2d263d7c510196e00a506703229ac3d2c4ab156b1e0624d8,IP_fb7439245fb1ad7477530e7acefbf70f842fb59d93c995a096827ca1b72ada09
r_subdomain,Domain_5e7c3f8e758425c4b99c1b3d104cadbacde3efda5e1b868160692d6181473d0a,Domain_933ee9e7f49a7be9b6d094b88fdf76d5375b98a54f73e92f6deeded8e3f47981
r_dns_a,Domain_36da5a936395000366538006d656a84a353b027cedc0a5bda7f3bb9c2020512e,IP_630ad0b4920bfdc057f7f41929ece3e807e0006d0683d760bdee44b9bcb74e4f
r_dns_a,Domain_daddc3d90c6c61b1b5cdf29ac3647374812ca1fa156d7c1f2a66634b17cb56fa,IP_dfaa6a8d8a443400ff7dcbdf7ea692de317ec7c25ffb35bb41f2d4827dc442f5
r_dns_a,Domain_c03a8ddfeb9bad32e68860f896152108d787f0353d7fcde7d493920f2e393bde,IP_aadd79b44201b5aa051dd5d38af5c51baed45c630717d43db8a260b274deaedb
r_dns_a,Domain_cb279f78cf4ca95dd29c0f11f87033be0a9c872fb6178bbd537bef24dff8b47b,IP_dfaa6a8d8a443400ff7dcbdf7ea692de317ec7c25ffb35bb41f2d4827dc442f5
r_dns_a,Domain_cb279f78cf4ca95dd29c0f11f87033be0a9c872fb6178bbd537bef24dff8b47b,IP_9edf8b9fe5f466067d324978646b56ef50d444508c44d9a679fff05c946fef38
r_dns_a,Domain_5e7c3f8e758425c4b99c1b3d104cadbacde3efda5e1b868160692d6181473d0a,IP_9edf8b9fe5f466067d324978646b56ef50d444508c44d9a679fff05c946fef38
r_dns_a,Domain_08dc6e1f761912cf33e82791eea4eedbaa6b1db69ff0a178f6c4afb303da0025,IP_1c44d861d7347b8764e642e5facfdbcee5defd0df939ab82a4b7ea5162f13dae
r_subdomain,Domain_56ddb67c0992d222b04e5582302a81d5eb6f8b8bb523ac49f233b880397dbf3d,Domain_7c4cf10fd9b3572425fadf8cfb4821cab8afce887c0aa023e551c4d53c038e37
r_dns_a,Domain_08dc6e1f761912cf33e82791eea4eedbaa6b1db69ff0a178f6c4afb303da0025,IP_cb1599ff775ee3d0e849b13524ace44eb7503e97fb6108bfac0bcb985dd9d646
r_dns_a,Domain_44d4cd1e424d7b0697631615cebb6e73d1df463c104e2152c9f9622fe0fa7b07,IP_cb1599ff775ee3d0e849b13524ace44eb7503e97fb6108bfac0bcb985dd9d646
r_dns_a,Domain_cfc6a1f90cd8dda57a06011a9b87fda25a82543ac76cbc9d1e278601d29d3021,IP_dfaa6a8d8a443400ff7dcbdf7ea692de317ec7c25ffb35bb41f2d4827dc442f5
r_dns_a,Domain_56ddb67c0992d222b04e5582302a81d5eb6f8b8bb523ac49f233b880397dbf3d,IP_136a30fb09124d6fdade3e3ffbf46c3708f361e40ed011b7f27ade91a5a30f92
r_subdomain,Domain_e98eb797254b55139ade1b1b3c6fed70067263d1f565f0d84498898f8010e5e0,Domain_93adb7db13a75b3e4da4714919d945894ec0e323e2a430157b340e36017e982d
r_dns_a,Domain_56ddb67c0992d222b04e5582302a81d5eb6f8b8bb523ac49f233b880397dbf3d,IP_630ad0b4920bfdc057f7f41929ece3e807e0006d0683d760bdee44b9bcb74e4f
r_subdomain,Domain_e98eb797254b55139ade1b1b3c6fed70067263d1f565f0d84498898f8010e5e0,Domain_ba64908732f2611f55c6766030a3bf54119ce175eea775e87530ea8488f81fee
r_subdomain,Domain_e98eb797254b55139ade1b1b3c6fed70067263d1f565f0d84498898f8010e5e0,Domain_9a2269ca2500c9b9eaa8f45d1b9ff0fed13f7370521f801382c9225c30f14889
r_cidr,IP_459a6c2a6681da3798c7a922452e6a7ac007e18a606c8ec1595635dab3944327,IP_CIDR_9a2ca26b46204c0be21c35aa590e2a0b03da7d423bef015c098fb190087dbc63
r_asn,IP_459a6c2a6681da3798c7a922452e6a7ac007e18a606c8ec1595635dab3944327,ASN_d06c0460b566dc60954a470b1a67922213f867d2f72ca97bf0cb3e16df1fb649
r_dns_a,Domain_4158113ebc4f7c74aae199d1f627e2b3c36bc37933e10eb9f8be1b86a47155c8,IP_1c44d861d7347b8764e642e5facfdbcee5defd0df939ab82a4b7ea5162f13dae
r_subdomain,Domain_39737f75c740a3ed081135a5763fcb2633ee16bcbd3234915a9cc54350519734,Domain_5b0f335cb28db2486dd206a42c47b83c54f2255b5cf4174a231dbfc8f0a22b61
r_dns_a,Domain_39737f75c740a3ed081135a5763fcb2633ee16bcbd3234915a9cc54350519734,IP_630ad0b4920bfdc057f7f41929ece3e807e0006d0683d760bdee44b9bcb74e4f
r_dns_a,Domain_4158113ebc4f7c74aae199d1f627e2b3c36bc37933e10eb9f8be1b86a47155c8,IP_cb1599ff775ee3d0e849b13524ace44eb7503e97fb6108bfac0bcb985dd9d646
r_dns_a,Domain_39737f75c740a3ed081135a5763fcb2633ee16bcbd3234915a9cc54350519734,IP_136a30fb09124d6fdade3e3ffbf46c3708f361e40ed011b7f27ade91a5a30f92
r_subdomain,Domain_8e8c4c69fb850a83677058052bf61612b99207d79dc0c7b5cbf2047ea94d8424,Domain_21fbcf1c138fecd934e522513dc0c50615ee72f12127f43e82c165c852b6c583
r_subdomain,Domain_dbff52a0b90dddedf5e024478c06391548e7a78aa2e234f1213ff2805350a5ae,Domain_07c5f16dd3a2437a6d86cb3ab2d34bcd7a3e3c8a1c4b5842abd5f5ada13ef298
r_dns_a,Domain_5e7c3f8e758425c4b99c1b3d104cadbacde3efda5e1b868160692d6181473d0a,IP_dfaa6a8d8a443400ff7dcbdf7ea692de317ec7c25ffb35bb41f2d4827dc442f5
r_dns_a,Domain_4e05099d98bd2be03a71ab12793416221e245cb751f66ca9789b826d99c38c03,IP_cb1599ff775ee3d0e849b13524ace44eb7503e97fb6108bfac0bcb985dd9d646
r_dns_a,Domain_8e8c4c69fb850a83677058052bf61612b99207d79dc0c7b5cbf2047ea94d8424,IP_136a30fb09124d6fdade3e3ffbf46c3708f361e40ed011b7f27ade91a5a30f92
r_dns_a,Domain_8e8c4c69fb850a83677058052bf61612b99207d79dc0c7b5cbf2047ea94d8424,IP_630ad0b4920bfdc057f7f41929ece3e807e0006d0683d760bdee44b9bcb74e4f
r_subdomain,Domain_e98eb797254b55139ade1b1b3c6fed70067263d1f565f0d84498898f8010e5e0,Domain_fcf1f4bd2c3423bcdcd8c0f25eeca9e38691325a58c7dcc024b01f8a418ceb2a
r_dns_a,Domain_cc978b8484b02752da32cc79f125d0319fc767c66b7ea277238deb2e96f8cd6e,IP_42e3f76637d2da0c1f9761e92bf9902af1c9ddfcf9cc42097e474302d08ff5e9
r_dns_a,Domain_e98eb797254b55139ade1b1b3c6fed70067263d1f565f0d84498898f8010e5e0,IP_136a30fb09124d6fdade3e3ffbf46c3708f361e40ed011b7f27ade91a5a30f92
r_dns_a,Domain_d675d068a261098e985a80ad68c1ee5d9fb32568d4ba87097500a1eb052591eb,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_18a41c16d32103413ad68ad7f6b4d97aac3c61e01c1c3c7bef5de05fae21ac5a,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_0bb77d0f4aa36ec696107515cf824098d60451fa8304d7e2d831492eef29a295,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_116bad2f7289ef183c6d33d9c47e87480f0d1ac3b2fcff2658c2082ebd151976,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_c0a1a917407ab794056697a61ea2f26786c76da3b62651fea4b5ee7abbcc3d31,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_7a2b5082f9f6a4bc94f078387db6f0ca9a4393c3695f259293d69727914d0f87,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_c032b22f955913448c1114ddb4d65bbe997e0d3fe8462a1254631f20c6cd42ed,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_2fabf2409fd75740647d2e078f13d0070977cc8299571852f32dc97664a40872,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_99ba42cedb35554b8a7a52a0714c36a875af5e702012e763d6eaae139874d334,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_e29aef0f41cf3a28be685ea9c82934b697a26c346102fbfd346e1e93baf13bf7,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_0efe0a563075ade01e15184783bfd3c95f6f17788bd9939d62cb3d2c873bde44,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_1beb03fb31bd8ae0b17b9121d9325651c2c58d874d42adbc900968163d5241b5,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_3e5f45aa9ddfdefbb0ffc2348690aaba7825d182422bc19a83b4562b4f261899,IP_1c44d861d7347b8764e642e5facfdbcee5defd0df939ab82a4b7ea5162f13dae
r_dns_a,Domain_e98eb797254b55139ade1b1b3c6fed70067263d1f565f0d84498898f8010e5e0,IP_630ad0b4920bfdc057f7f41929ece3e807e0006d0683d760bdee44b9bcb74e4f
r_dns_a,Domain_dd4f3b7ee3e5c346bd5638c8e2a4708f1647be66b739ee8c2f7d98289e1cd4d3,IP_1c44d861d7347b8764e642e5facfdbcee5defd0df939ab82a4b7ea5162f13dae
r_dns_a,Domain_bf8d96eebd5122348be33f891b78f26234f643fd2dc79a9e3b14fb88e1d53cbf,IP_9edf8b9fe5f466067d324978646b56ef50d444508c44d9a679fff05c946fef38
r_dns_a,Domain_dd4f3b7ee3e5c346bd5638c8e2a4708f1647be66b739ee8c2f7d98289e1cd4d3,IP_cb1599ff775ee3d0e849b13524ace44eb7503e97fb6108bfac0bcb985dd9d646
r_dns_a,Domain_512c738fc14a4140e77c7a20643bd6223c41a0e963395bca4657eeeadfdd683a,IP_1c44d861d7347b8764e642e5facfdbcee5defd0df939ab82a4b7ea5162f13dae
r_dns_a,Domain_512c738fc14a4140e77c7a20643bd6223c41a0e963395bca4657eeeadfdd683a,IP_cb1599ff775ee3d0e849b13524ace44eb7503e97fb6108bfac0bcb985dd9d646
r_dns_a,Domain_c46761552c83be231461fed98019945c6da3fa8cf7fd6eda25eda6201be82c2f,IP_42e3f76637d2da0c1f9761e92bf9902af1c9ddfcf9cc42097e474302d08ff5e9
r_dns_a,Domain_bf8d96eebd5122348be33f891b78f26234f643fd2dc79a9e3b14fb88e1d53cbf,IP_dfaa6a8d8a443400ff7dcbdf7ea692de317ec7c25ffb35bb41f2d4827dc442f5
r_dns_a,Domain_c46761552c83be231461fed98019945c6da3fa8cf7fd6eda25eda6201be82c2f,IP_69d6d1fde2620a575d853fafb82ab65ffb1a01ae6197e0b11b5f619e9b33d3b8
r_dns_a,Domain_58af2c0e0bca8f534e7d3cf9bc41014a7ffa6924cbae5f289aed8a72b0f4e2c5,IP_42e3f76637d2da0c1f9761e92bf9902af1c9ddfcf9cc42097e474302d08ff5e9
r_subdomain,Domain_bf8d96eebd5122348be33f891b78f26234f643fd2dc79a9e3b14fb88e1d53cbf,Domain_cfc6a1f90cd8dda57a06011a9b87fda25a82543ac76cbc9d1e278601d29d3021
r_dns_a,Domain_64f9c607f1ba66fa1c38eff874ad2c483dafdd037adf03522ff8f28038339e44,IP_cb1599ff775ee3d0e849b13524ace44eb7503e97fb6108bfac0bcb985dd9d646
r_dns_a,Domain_37141e07717b373d7cf2bfc67cf8d690cfad61daad1602cb36d7eee1425608fd,IP_42e3f76637d2da0c1f9761e92bf9902af1c9ddfcf9cc42097e474302d08ff5e9
r_dns_a,Domain_37141e07717b373d7cf2bfc67cf8d690cfad61daad1602cb36d7eee1425608fd,IP_69d6d1fde2620a575d853fafb82ab65ffb1a01ae6197e0b11b5f619e9b33d3b8
r_dns_a,Domain_532b9612eb66f8369d56c36add36aab0bbb106133947d0c5128d8e586d59fadd,IP_1c44d861d7347b8764e642e5facfdbcee5defd0df939ab82a4b7ea5162f13dae
r_dns_a,Domain_532b9612eb66f8369d56c36add36aab0bbb106133947d0c5128d8e586d59fadd,IP_cb1599ff775ee3d0e849b13524ace44eb7503e97fb6108bfac0bcb985dd9d646
r_subdomain,Domain_532b9612eb66f8369d56c36add36aab0bbb106133947d0c5128d8e586d59fadd,Domain_0cb8b8f26aa7ed435246d7a84b27d3243558fcdc1b76d467e05f75d252ef0137
r_whois_phone,Domain_532b9612eb66f8369d56c36add36aab0bbb106133947d0c5128d8e586d59fadd,Whois_Phone_5db6e647ee1a1f1b2819508de28e88d6f870fef0cda67c8a9f8ff5aeb8786aab
r_dns_a,Domain_58af2c0e0bca8f534e7d3cf9bc41014a7ffa6924cbae5f289aed8a72b0f4e2c5,IP_69d6d1fde2620a575d853fafb82ab65ffb1a01ae6197e0b11b5f619e9b33d3b8
r_subdomain,Domain_4de65c0a1f5dc58d8136cfa9352a2fd7112c99730a2538fd445deea4260daaf5,Domain_6f3e4372d8d53e2b7f5f97a511616504dfabfa8d5ca29b323bba6f224193c8d3
r_dns_a,Domain_4de65c0a1f5dc58d8136cfa9352a2fd7112c99730a2538fd445deea4260daaf5,IP_42e3f76637d2da0c1f9761e92bf9902af1c9ddfcf9cc42097e474302d08ff5e9
r_dns_a,Domain_4de65c0a1f5dc58d8136cfa9352a2fd7112c99730a2538fd445deea4260daaf5,IP_69d6d1fde2620a575d853fafb82ab65ffb1a01ae6197e0b11b5f619e9b33d3b8
r_dns_a,Domain_f267397a533189d453bb9f10eea86a3a080b5cecb4ff3e2580caea6c12035451,IP_42e3f76637d2da0c1f9761e92bf9902af1c9ddfcf9cc42097e474302d08ff5e9
r_dns_a,Domain_f267397a533189d453bb9f10eea86a3a080b5cecb4ff3e2580caea6c12035451,IP_69d6d1fde2620a575d853fafb82ab65ffb1a01ae6197e0b11b5f619e9b33d3b8
r_dns_a,Domain_e8cb63ddfb184a48403a8444d45b3f4e6b4487eb6d7762cd9181af7cc4dad110,IP_69d6d1fde2620a575d853fafb82ab65ffb1a01ae6197e0b11b5f619e9b33d3b8
r_dns_a,Domain_267d233cb43f39bf2ab5c624faacd3e366542667d0a7f0ffee8e6a5b176a8bcb,IP_dfaa6a8d8a443400ff7dcbdf7ea692de317ec7c25ffb35bb41f2d4827dc442f5
r_dns_a,Domain_e8cb63ddfb184a48403a8444d45b3f4e6b4487eb6d7762cd9181af7cc4dad110,IP_42e3f76637d2da0c1f9761e92bf9902af1c9ddfcf9cc42097e474302d08ff5e9
r_dns_a,Domain_6f8d328918c8b917e19231a505c0fa58728efac77fc3a2eb77411ca5add0da10,IP_69d6d1fde2620a575d853fafb82ab65ffb1a01ae6197e0b11b5f619e9b33d3b8
r_dns_a,Domain_6f8d328918c8b917e19231a505c0fa58728efac77fc3a2eb77411ca5add0da10,IP_42e3f76637d2da0c1f9761e92bf9902af1c9ddfcf9cc42097e474302d08ff5e9
r_dns_a,Domain_267d233cb43f39bf2ab5c624faacd3e366542667d0a7f0ffee8e6a5b176a8bcb,IP_9edf8b9fe5f466067d324978646b56ef50d444508c44d9a679fff05c946fef38
r_dns_a,Domain_029432013b3491b2f69656f90ea33072bb28ec469a0d11c2188492109cfccbe7,IP_69d6d1fde2620a575d853fafb82ab65ffb1a01ae6197e0b11b5f619e9b33d3b8
r_dns_a,Domain_029432013b3491b2f69656f90ea33072bb28ec469a0d11c2188492109cfccbe7,IP_42e3f76637d2da0c1f9761e92bf9902af1c9ddfcf9cc42097e474302d08ff5e9
r_dns_a,Domain_dbff52a0b90dddedf5e024478c06391548e7a78aa2e234f1213ff2805350a5ae,IP_1c44d861d7347b8764e642e5facfdbcee5defd0df939ab82a4b7ea5162f13dae
r_dns_a,Domain_9961b4173c739d8960ca87d03a77190473e55063e94bf37e7efb93da2194ed52,IP_9edf8b9fe5f466067d324978646b56ef50d444508c44d9a679fff05c946fef38
r_dns_a,Domain_9961b4173c739d8960ca87d03a77190473e55063e94bf37e7efb93da2194ed52,IP_dfaa6a8d8a443400ff7dcbdf7ea692de317ec7c25ffb35bb41f2d4827dc442f5
r_whois_phone,Domain_a4b0d7bca85f2a2ad2b794a0a96f9fb0d73cf184b96ea881c4f3e625ebaba0ae,Whois_Phone_5db6e647ee1a1f1b2819508de28e88d6f870fef0cda67c8a9f8ff5aeb8786aab
r_dns_a,Domain_4a84ad75f0ad7a22f8c8211a8876a2fec9b12ce88f9c57f00ffcae259739fb28,IP_dfaa6a8d8a443400ff7dcbdf7ea692de317ec7c25ffb35bb41f2d4827dc442f5
r_dns_a,Domain_4a84ad75f0ad7a22f8c8211a8876a2fec9b12ce88f9c57f00ffcae259739fb28,IP_9edf8b9fe5f466067d324978646b56ef50d444508c44d9a679fff05c946fef38
r_dns_a,Domain_3e5f45aa9ddfdefbb0ffc2348690aaba7825d182422bc19a83b4562b4f261899,IP_cb1599ff775ee3d0e849b13524ace44eb7503e97fb6108bfac0bcb985dd9d646
r_dns_a,Domain_c840e7aab71a863831b00909858e198e913ca9e34a99a0e703e780befd874daf,IP_1c44d861d7347b8764e642e5facfdbcee5defd0df939ab82a4b7ea5162f13dae
r_dns_a,Domain_3e7f0ebb9be185ea59bcd4c2992c13f9ac6559ca4d184ac19069b901a04aa99c,IP_dfaa6a8d8a443400ff7dcbdf7ea692de317ec7c25ffb35bb41f2d4827dc442f5
r_subdomain,Domain_c840e7aab71a863831b00909858e198e913ca9e34a99a0e703e780befd874daf,Domain_2e9cd74f40a3194d17bda1eaad252f62bb918948fe482c15466cb2e6184818a9
r_dns_a,Domain_df183329571755ece28e31ee533c13e55d8e9f8427eaba046ef021dc3e6264d3,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_d347caed2eab48bfbc289e77b6c4bd829d845a9f0e9304fe5a2b8b62c4c5f07f,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_5844a0d7edcb66d6171a0431c92bf0d58aa8d60df69d7c0a672e167f207eabaf,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_bb7f8793d3e644e7f2ca8975a6136ae501f98468f287522ee0c70f0e2828026f,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_ca09a58bdc888eb79fa24a939f7ef55dadbef0071b1d3f1c8757bd378c7a0bcf,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_94f924108ab4f5dab573d37694bce3cf58e9fc4f929ca7fcd98a344a59dfd63e,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_7360858ae1c516a16d64933230c00f14cc02dddd453bc057f3c1bc7d74ba06f5,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_313248502653811b0d46712dd425435ef8c0ae92dc6bf6abf13f3bf575cbb134,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_dns_a,Domain_be080a2e02722b77d898e59c7830746592dc59ee6d30409cbed5bff25b369895,IP_fab65ab1e5272f54f62d2aaeda1e380c4caa8d68433f768dda425f73a111c97c
r_subdomain,Domain_e9424181a46c749e4aa06f8784bf0473e2ba3d7eedc06b19d7ecc57702bfbb19,Domain_029432013b3491b2f69656f90ea33072bb28ec469a0d11c2188492109cfccbe7
r_dns_a,Domain_fbfed3966d3a1b62aa1b81f23c2ab36c76c0d1c44ca8fbdb8b7af0d5bf1196a5,IP_630ad0b4920bfdc057f7f41929ece3e807e0006d0683d760bdee44b9bcb74e4f
r_dns_a,Domain_f9368525feade3b45ac4ded7b30dba4bd6be5865268568e93414a8056b3c311d,IP_630ad0b4920bfdc057f7f41929ece3e807e0006d0683d760bdee44b9bcb74e4f
r_subdomain,Domain_44b001497075f4a424ffd9794b19ebcc7a439f49c49832f138585544e8af4e3c,Domain_72f1135fd941d89e5b753a74d31330eaa5bf525f7d04c1e0a6d23dddd7ddd569
r_dns_a,Domain_44b001497075f4a424ffd9794b19ebcc7a439f49c49832f138585544e8af4e3c,IP_42e3f76637d2da0c1f9761e92bf9902af1c9ddfcf9cc42097e474302d08ff5e9
r_dns_a,Domain_37354517daa7a2ade25acf9f4a161a76a5769a9bf83d3336e556cfb223909127,IP_630ad0b4920bfdc057f7f41929ece3e807e0006d0683d760bdee44b9bcb74e4f
r_dns_a,Domain_44b001497075f4a424ffd9794b19ebcc7a439f49c49832f138585544e8af4e3c,IP_69d6d1fde2620a575d853fafb82ab65ffb1a01ae6197e0b11b5f619e9b33d3b8
r_dns_a,Domain_bf3b9e00b217857ff72801ee0a8efd6d7a63bfb6141c14df413df55be604c72a,IP_cb1599ff775ee3d0e849b13524ace44eb7503e97fb6108bfac0bcb985dd9d646
r_subdomain,Domain_47155d00cea19c878f5d9179bf781a4b245e7a16a23480f0e3f2386bf2b95567,Domain_5559ecb9dfda31f1a121fe68b20c2a413b6773abca10a88f8bb76d44b6c99ad9
r_dns_a,Domain_bf3b9e00b217857ff72801ee0a8efd6d7a63bfb6141c14df413df55be604c72a,IP_1c44d861d7347b8764e642e5facfdbcee5defd0df939ab82a4b7ea5162f13dae
